"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"2050" 1505 1327 1632 1942 1813 1466 1059 2533 1946 1715 1831 1683
"2051" 56 84 51 19 24 23 17 17 27 72 37 40
"2052" 51 49 31 63 68 80 13 21 14 29 59 63
"2053" 1794 1639 1491 1057 1340 1658 1392 1160 1343 1623 1805 1766
"2054" 979 1148 1201 839 917 826 1058 930 1066 1420 1305 1154
"2055" 6298 6982 5687 3415 3361 4157 7878 7301 6932 4360 4839 4384
"2056" 125 88 97 127 124 132 121 84 115 47 33 33
"2057" 24 27 47 36 21 42 73 45 60 11 38 16
"2058" 1667 1574 1293 1152 1329 1191 1303 1126 1178 1360 1243 1256
"2059" 2466 2293 2332 2424 2232 2401 2377 2654 2619 2585 2617 2637
"2060" 1 3 3 6 6 2 1 10 3 0 2 1
"2061" 1154 1111 1429 1181 1199 1111 1451 2067 1629 1069 1441 1547
"2062" 398 426 351 571 632 369 806 649 650 577 658 683
"2063" 1949 1945 2149 2339 2335 2299 1791 1436 1295 1923 1932 2183
"2064" 850 911 853 780 681 814 1079 1335 1040 937 1535 1083
"2065" 767 565 711 1051 771 528 783 660 1238 1019 832 1394
"2066" 9 27 15 31 13 20 17 15 20 11 23 17
"2067" 634 909 814 657 730 711 497 604 667 509 825 641
"2068" 6 4 2 9 5 2 2 1 3 0 0 0
"2069" 31 19 65 33 49 32 18 15 32 16 16 22
"2070" 1098 1539 1101 1030 1170 1268 1351 2239 2323 1661 1136 1452
"2071" 269 263 349 139 149 150 202 216 267 239 183 190
"2072" 686 557 778 778 823 743 473 709 889 650 841 841
"2073" 63 98 85 151 155 193 110 112 103 81 153 94
"2074" 895 1112 1056 1243 1874 1505 1061 990 1053 1258 1703 1658
"2075" 119 119 127 77 128 181 145 179 209 81 48 50
"2076" 2350 2018 2233 2169 2820 2161 2721 2163 2050 2973 2625 3380
"2077" 38 36 60 23 23 29 63 45 67 16 18 29
"2078" 434 383 448 635 534 696 422 321 296 404 491 338
"2079" 1287 1218 1220 2136 2263 1845 1347 1505 1493 1222 1192 1335
"2080" 6 1 4 5 11 3 3 6 11 3 5 3
"2081" 175 175 183 187 202 161 171 213 122 248 309 305
"2082" 2 2 2 3 3 1 0 0 0 0 0 0
"2083" 1683 1318 1224 1597 1490 1209 1585 1504 1689 1317 1451 1344
"2084" 24 70 44 39 19 22 34 40 21 17 17 21
"2085" 181 175 143 177 222 228 245 273 257 227 161 195
"2086" 31 37 29 53 51 81 38 35 49 35 55 48
"2087" 68 72 32 43 53 37 91 101 113 66 93 55
"2088" 8 5 13 41 10 29 80 75 116 9 11 28
"2089" 7 5 2 0 3 0 1 1 0 0 0 0
"2090" 44 63 54 44 57 26 52 39 47 65 101 55
"2091" 130 261 115 93 116 180 132 86 117 155 124 109
"2092" 1479 1644 1363 1663 1435 1464 1676 1878 1593 1655 2158 1891
"2093" 1543 1073 1303 1017 1119 1522 1005 1416 1543 1645 1948 1687
"2094" 191 319 261 354 227 422 331 280 343 305 339 265
"2095" 220 201 228 217 257 200 163 245 173 333 303 381
"2096" 342 393 308 181 175 190 203 322 221 406 320 319
"2097" 285 302 196 280 403 275 389 334 352 443 355 345
"2098" 1400 1281 1584 1367 1216 994 845 857 877 1651 1356 1249
"2099" 298 256 371 580 285 377 418 376 380 316 285 325
"2100" 57 63 38 34 47 47 79 58 112 29 37 27
"2101" 0 0 0 5 0 0 0 0 0 8 2 3
"2102" 1 1 1 2 0 0 5 3 7 1 1 2
"2103" 1550 1351 1903 1209 1486 1399 2034 2227 2199 1834 1309 1763
"2104" 118 114 181 157 141 117 249 247 194 190 181 212
"2105" 9 7 9 2 1 0 0 0 0 17 20 22
"2106" 35 49 40 30 60 58 103 146 103 111 171 143
"2107" 305 215 264 175 224 212 399 395 507 200 164 173
"2108" 1062 1160 1193 1144 1583 1279 1305 1566 1399 1537 1371 1554
"2109" 3 1 3 0 0 0 0 0 0 0 0 0
"2110" 141 111 123 119 113 144 139 82 91 130 150 128
"2111" 1760 2279 2529 1563 1564 1378 1903 1724 2141 1989 1424 2010
"2112" 332 384 306 367 408 485 469 545 431 178 119 150
"2113" 570 636 539 1395 976 1094 182 212 174 225 211 115
"2114" 1496 1720 1980 1469 1701 1405 1450 1284 1579 786 862 738
"2115" 614 716 665 598 618 621 638 690 746 996 518 636
"2116" 0 0 0 3 6 6 3 3 3 0 0 0
"2117" 194 243 185 179 325 279 236 255 254 183 327 287
"2118" 1414 1760 2299 2315 2524 2310 1683 1313 1178 1857 2437 2075
"2119" 108 85 100 91 77 47 114 83 108 114 90 89
"2120" 1180 1046 1076 2255 2039 2043 1083 1053 1005 1479 1245 1354
"2121" 887 655 563 508 633 489 637 518 584 953 989 792
"2122" 1205 1164 1144 1363 1196 1248 1070 1183 992 1243 1167 1393
"2123" 95 34 60 28 25 22 90 74 85 51 46 62
"2124" 20 34 22 28 41 37 35 39 25 26 9 35
"2125" 324 309 393 305 240 336 255 225 149 167 240 193
"2126" 1206 1264 1186 1134 944 1215 1527 1403 1655 1279 1571 1038
"2127" 19 12 13 17 11 10 6 11 6 24 24 20
"2128" 13 21 24 8 8 7 12 12 23 11 15 15
"2129" 32 29 19 38 26 13 27 25 5 20 24 18
"2130" 52 28 40 29 39 41 33 22 30 31 12 19
"2131" 470 576 514 598 481 695 501 459 543 541 667 700
"2132" 82 119 74 30 34 16 68 78 79 109 76 59
"2133" 20 18 8 16 16 14 2 3 1 23 21 17
"2134" 25 23 7 26 26 19 27 31 26 24 32 24
"2135" 1577 1740 1675 1313 1444 1620 2422 1528 2250 1452 1641 1549
"2136" 1505 1649 1938 2780 2438 1924 2133 1898 1849 2381 2386 2583
"2137" 53 45 36 10 24 19 31 39 77 21 27 23
"2138" 4 6 12 9 17 4 6 22 31 8 10 6
"2139" 3557 3444 3654 2995 2096 2497 2610 3208 3368 5505 5395 4938
"2140" 2247 2205 2793 2307 2012 2199 2313 3208 2070 2710 2639 2699
"2141" 59 32 20 28 43 51 17 15 11 14 11 17
"2142" 920 790 785 974 1141 1031 870 900 1036 1364 1116 1242
"2143" 75 62 63 112 149 64 127 122 183 84 57 56
"2144" 30 17 5 7 8 8 3 6 10 21 11 13
"2145" 0 3 4 0 0 0 0 3 0 6 7 11
"2146" 20 18 26 6 4 1 4 10 10 11 11 15
"2147" 59 58 70 127 85 88 39 19 27 24 34 40
"2148" 2441 2154 2415 2783 2267 2693 2877 2277 4443 3129 3317 2924
"2149" 69 134 99 101 104 197 86 75 128 256 224 203
"2150" 197 255 201 247 272 255 208 150 183 216 179 224
"2151" 5 5 2 25 29 45 9 14 24 16 10 20
"2152" 13 23 11 10 7 5 10 19 13 25 29 21
"2153" 359 299 366 326 317 303 424 378 320 451 485 444
"2154" 21 5 5 5 1 0 0 0 0 0 1 0
"2155" 119 108 132 55 46 63 78 82 58 68 93 103
"2156" 1284 1289 1339 1330 1451 1145 1200 791 713 1403 1410 1467
"2157" 71 113 83 90 91 106 81 89 77 37 33 53
"2158" 164 173 168 169 129 253 221 286 311 278 204 265
"2159" 343 246 372 416 499 470 351 330 309 492 498 513
"2160" 0 0 3 1 4 3 1 5 2 0 0 0
"2161" 112 172 128 167 173 230 76 116 77 93 112 142
"2162" 21 11 25 14 6 8 3 2 3 13 13 15
"2163" 20 31 12 30 34 45 10 29 13 3 10 3
"2164" 549 586 547 449 400 473 274 435 421 364 524 256
"2165" 447 534 515 871 863 733 546 648 647 618 573 535
"2166" 37 29 28 107 107 89 131 109 108 113 95 80
"2167" 258 255 176 215 182 215 153 150 123 186 177 196
"2168" 1513 2243 2095 1932 1889 2085 1410 1869 1868 2701 2337 2139
"2169" 1 1 0 0 0 0 0 0 0 1 7 2
"2170" 258 164 185 120 155 91 201 164 201 159 145 213
"2171" 541 665 738 656 625 759 549 425 375 786 725 612
"2172" 0 0 0 0 0 0 2 3 2 0 0 0
"2173" 3 12 10 26 42 30 8 8 12 2 3 3
"2174" 3 1 3 5 3 7 5 13 3 5 2 3
"2175" 65 70 59 102 122 41 118 105 124 102 102 96
"2176" 261 225 240 102 126 106 191 190 170 113 102 129
"2177" 11 11 4 8 6 13 50 46 35 16 15 31
"2178" 630 881 619 924 883 913 1133 1013 766 877 952 874
"2179" 13 19 25 14 14 13 5 5 3 8 4 11
"2180" 1154 996 1057 1035 816 892 1158 1159 1013 887 885 895
"2181" 526 497 402 438 425 410 427 486 511 461 598 525
"2182" 1150 867 751 2565 3120 2949 2343 2708 2849 1533 1581 1618
"2183" 3 2 3 1 0 3 0 0 0 0 0 0
"2184" 9 10 6 11 21 17 21 23 27 60 39 56
"2185" 138 87 78 91 98 83 130 165 140 35 76 100
"2186" 1574 1798 1925 2888 2645 2378 2245 2386 2815 2334 2146 2311
"2187" 541 520 746 632 548 559 615 442 617 715 821 805
"2188" 2045 2174 2069 1877 1668 1897 2558 2677 2342 2055 1917 1722
"2189" 817 629 589 621 457 469 470 504 520 657 437 410
"2190" 300 237 187 247 291 288 167 174 228 434 281 237
"2191" 1021 1082 1128 897 874 743 1120 1062 1083 1021 1226 1314
"2192" 34 54 10 50 37 52 31 27 28 23 45 27
"2193" 5 1 2 22 7 32 2 7 10 0 3 7
"2194" 110 53 74 149 118 95 70 69 67 146 131 149
"2195" 129 204 130 73 99 104 89 53 130 86 89 73
"2196" 1075 1220 1426 1596 1279 1208 897 1380 1110 1551 1663 1188
"2197" 145 275 213 250 245 275 251 268 229 184 307 143
"2198" 2201 1612 1694 1857 1536 2029 1558 1535 1381 1422 2095 1726
"2199" 833 1130 1165 1194 1039 1173 1106 1095 1110 996 689 1077
"2200" 73 67 83 11 16 23 49 29 29 70 69 56
"2201" 1037 1087 1114 1136 1095 1372 1024 712 1051 1764 1705 1595
"2202" 217 283 344 395 287 340 275 403 241 309 245 304
"2203" 279 217 336 304 244 245 421 611 424 402 311 339
"2204" 79 39 45 82 37 51 21 27 17 87 72 56
"2205" 30 23 26 14 22 11 23 11 36 10 3 7
"2206" 2192 1931 2230 1129 1935 1967 1505 1204 1260 1991 1944 1856
"2207" 715 739 614 469 444 385 351 403 357 557 507 429
"2208" 504 658 327 398 528 339 588 565 587 640 649 541
"2209" 495 402 557 681 589 620 517 463 497 619 673 746
"2210" 265 242 249 245 155 226 143 164 176 395 199 286
"2211" 137 193 137 207 139 249 166 245 159 285 324 238
"2212" 692 576 609 528 470 680 357 370 319 708 867 992
"2213" 256 199 194 375 445 333 225 221 191 292 168 207
"2214" 729 488 713 482 533 525 754 974 1266 366 345 419
"2215" 53 40 60 107 93 114 115 73 37 89 101 89
"2216" 741 586 537 595 557 594 693 837 705 624 603 619
"2217" 170 134 179 39 85 37 137 112 126 63 65 83
"2218" 14 8 20 3 7 10 28 18 16 1 2 5
"2219" 503 384 431 371 346 297 231 228 373 178 222 203
"2220" 170 187 167 108 128 178 211 293 141 198 144 171
"2221" 337 283 309 170 204 185 227 210 277 251 334 230
"2222" 2700 2066 1605 1237 1261 1193 1161 1329 1318 1280 1250 1198
"2223" 2859 2731 2282 2735 2703 2611 2842 3456 2660 1938 1748 1831
"2224" 1985 3019 2409 1944 1869 2566 2262 2072 2773 2435 2384 2147
"2225" 25 19 27 55 26 35 19 20 25 16 24 16
"2226" 67 52 42 76 65 67 35 20 17 32 57 22
"2227" 2334 2373 2374 2154 1976 1853 2056 2351 2451 1988 3072 2392
"2228" 56 30 47 7 14 7 23 20 26 7 4 11
"2229" 5 10 9 12 42 26 19 23 13 14 28 8
"2230" 1634 1976 1691 1412 1841 1366 1085 1245 1043 935 1122 1403
"2231" 4855 5178 4252 4735 4885 4736 5149 4643 5011 4329 4101 5112
"2232" 9 12 5 72 64 40 25 44 37 31 22 12
"2233" 140 177 173 301 147 142 151 164 303 151 187 156
"2234" 39 47 47 36 40 29 32 31 35 49 76 67
"2235" 353 273 204 355 288 344 151 215 219 200 152 207
"2236" 23 8 24 45 30 32 37 7 20 18 19 21
"2237" 14 21 22 3 5 3 11 7 9 2 13 10
"2238" 273 171 223 292 314 297 473 409 306 307 444 597
"2239" 47 25 57 67 62 59 41 102 53 6 15 62
"2240" 52 46 54 100 92 75 53 45 45 41 33 82
"2241" 11 8 6 13 5 8 9 5 3 0 1 1
"2242" 62 68 43 92 42 29 78 51 101 135 172 125
"2243" 155 287 207 149 161 203 211 267 225 289 353 333
"2244" 19 20 25 25 29 37 27 35 29 28 19 33
"2245" 39 68 55 201 157 174 153 81 131 90 105 119
"2246" 1307 908 928 991 703 1144 910 901 770 938 1133 1068
"2247" 542 784 610 902 844 820 747 599 587 811 713 585
"2248" 118 83 78 154 100 138 107 79 81 139 155 129
"2249" 1247 1375 1158 700 667 675 1635 1764 1334 1372 1453 1290
"2250" 652 582 696 1025 1120 1025 651 656 620 713 541 707
"2251" 3 1 2 2 13 2 17 5 7 17 12 5
"2252" 676 638 852 581 697 756 825 833 847 771 837 890
"2253" 215 144 125 77 97 80 121 141 111 77 61 102
"2254" 3 3 2 0 0 0 3 13 5 0 0 0
"2255" 10 21 11 1 2 1 5 1 1 9 4 18
"2256" 267 345 361 511 440 405 309 242 221 279 313 229
"2257" 292 314 285 233 188 205 289 267 150 202 170 170
"2258" 219 183 219 259 512 254 177 229 211 187 248 199
"2259" 25 41 46 27 19 46 28 43 31 28 23 45
"2260" 15 15 9 41 50 59 22 27 16 27 15 33
"2261" 1435 1597 1442 1185 1343 1411 1936 1779 2029 1679 1521 1214
"2262" 1568 1147 1471 1216 1135 1294 1500 1019 1036 1515 1541 1285
"2263" 717 1070 951 1603 2388 1461 1881 1404 1108 1091 1199 1004
"2264" 34 13 23 28 20 39 43 20 27 44 43 39
"2265" 80 35 42 24 20 31 65 123 96 94 76 74
"2266" 493 558 414 519 419 463 501 516 561 671 731 531
"2267" 223 276 216 363 321 231 413 382 479 329 311 247
"2268" 0 0 0 0 1 2 0 0 0 0 0 0
"2269" 92 55 60 101 35 41 47 79 54 86 70 62
"2270" 212 318 377 176 202 249 230 207 176 253 269 161
"2271" 85 76 117 93 115 87 69 70 54 75 62 63
"2272" 365 279 340 281 243 237 376 414 432 257 208 266
"2273" 842 906 875 769 829 781 866 973 995 726 659 749
"2274" 488 321 383 210 171 239 351 453 344 458 600 420
"2275" 820 773 728 406 372 351 483 447 482 836 718 651
"2276" 671 476 640 708 665 464 541 477 705 625 527 469
"2277" 350 468 459 283 385 155 189 151 143 281 301 298
"2278" 240 257 313 237 153 208 235 257 248 163 455 256
"2279" 6 8 6 19 19 15 57 15 23 31 33 23
"2280" 1 3 1 47 39 47 20 12 16 18 8 4
"2281" 67 46 27 14 20 21 1 3 3 9 11 5
"2282" 2221 2210 2183 1901 1650 1317 1911 1958 1853 1957 1833 1385
"2283" 445 553 487 572 471 427 498 645 685 476 410 383
"2284" 7 5 1 1 8 5 9 12 10 8 9 12
"2285" 317 348 384 273 236 249 142 119 115 368 313 429
"2286" 82 110 113 243 315 386 185 205 183 303 383 483
"2287" 626 919 689 1019 788 827 879 1497 1007 902 882 879
"2288" 3 0 2 6 9 6 11 15 4 3 1 3
"2289" 212 208 315 184 187 233 229 222 213 146 175 160
"2290" 41 18 27 4 7 14 20 15 10 14 7 11
"2291" 22 31 20 44 24 53 12 23 15 19 30 34
"2292" 322 363 237 467 406 383 371 291 440 354 332 480
"2293" 1469 2095 1357 1895 2290 2233 2078 1846 1897 1777 2021 2926
"2294" 143 128 192 466 449 525 237 187 284 166 166 83
"2295" 68 47 41 80 55 69 34 23 33 29 41 25
"2296" 22 19 28 55 38 72 88 43 55 27 40 24
"2297" 50 25 45 27 17 19 19 27 25 10 23 13
"2298" 2259 2259 2277 2350 1437 1362 2160 2161 1903 2286 2121 2169
"2299" 18 15 11 27 18 23 7 24 9 35 28 30
"2300" 487 548 538 337 469 595 453 583 603 500 452 473
"2301" 1453 1431 1599 1021 1075 1079 1406 1958 1062 983 1004 798
"2302" 3 3 3 7 9 8 8 6 7 5 2 0
"2303" 104 109 88 140 113 144 93 63 90 177 169 129
"2304" 21 37 25 20 42 38 32 34 27 36 12 27
"2305" 948 1330 1313 1181 1568 1618 1785 1712 1301 1108 1132 1040
"2306" 40 31 25 53 57 61 78 48 41 24 33 24
"2307" 204 165 199 169 146 145 217 233 298 149 179 160
"2308" 153 109 150 95 115 108 167 121 129 71 88 111
"2309" 242 223 307 509 542 568 222 207 261 224 104 185
"2310" 1975 2584 2413 1992 2349 2505 2091 1722 2677 1454 1490 1436
"2311" 91 88 89 88 88 143 100 97 66 31 34 21
"2312" 47 69 55 86 106 75 70 106 37 55 69 52
"2313" 1243 998 1008 1127 1239 1356 1139 925 932 622 769 812
"2314" 700 488 556 987 889 755 776 687 853 1349 2032 1716
"2315" 4185 3773 3199 3623 4128 3357 3537 3497 3876 3764 3977 2851
"2316" 23 27 19 15 22 16 31 30 14 5 11 10
"2317" 114 134 129 48 57 74 78 80 125 115 150 180
"2318" 380 274 265 593 501 389 528 420 451 467 345 384
"2319" 275 341 523 418 380 336 369 357 491 485 372 317
"2320" 0 0 0 1 0 0 0 1 1 6 1 2
"2321" 168 132 155 229 184 178 177 168 155 344 181 183
"2322" 184 179 212 113 96 126 126 151 158 199 187 242
"2323" 380 281 268 299 143 127 363 523 541 433 398 433
"2324" 791 713 695 568 683 781 605 829 599 591 563 479
"2325" 0 1 1 1 1 1 0 0 1 4 1 1
"2326" 1773 1814 2353 2143 1985 1847 1363 1387 1596 1960 1889 1670
"2327" 259 184 157 124 128 106 291 261 249 143 163 225
"2328" 1564 1371 1597 2132 1483 1878 1970 1782 2067 1609 1108 1461
"2329" 318 514 372 249 180 211 306 305 442 323 317 355
"2330" 325 356 361 201 197 254 309 433 269 338 424 377
"2331" 1293 1149 1393 1351 1233 1148 1323 1203 949 1394 1283 1048
"2332" 0 2 3 4 4 5 4 14 8 10 13 5
"2333" 178 232 211 149 149 159 122 123 127 226 263 240
"2334" 297 255 323 188 247 244 138 110 216 220 251 261
"2335" 23 31 24 3 3 1 4 9 8 4 6 5
"2336" 5 7 5 6 7 17 13 6 10 62 29 50
"2337" 1305 1194 1615 1783 1955 1568 1350 1498 1309 1026 1426 1254
"2338" 27 32 80 124 101 103 73 53 90 85 83 64
"2339" 379 362 409 233 285 275 138 137 133 238 291 308
"2340" 266 112 136 88 111 197 56 96 80 226 327 167
"2341" 1435 993 1159 940 1596 1049 1373 1233 1327 1574 979 1068
"2342" 388 462 396 459 318 453 132 153 178 257 357 337
"2343" 328 393 468 685 475 583 377 337 437 224 173 333
"2344" 32 41 35 11 9 7 4 5 1 1 7 2
"2345" 0 0 0 0 0 0 1 2 1 0 0 0
"2346" 196 214 242 155 94 154 143 92 74 60 63 101
"2347" 7 7 6 8 6 8 5 6 5 1 1 1
"2348" 651 386 489 593 580 508 642 869 924 811 517 791
"2349" 78 83 30 109 79 149 50 49 36 45 68 35
"2350" 4 2 6 1 1 0 0 0 0 0 0 0
"2351" 649 690 742 592 715 701 623 682 631 741 847 847
"2352" 133 76 96 79 112 120 165 173 143 52 57 62
"2353" 0 0 0 5 3 6 0 0 0 9 5 8
"2354" 139 64 114 117 96 113 87 117 153 44 51 54
"2355" 56 65 68 35 26 37 20 82 72 51 48 41
"2356" 1506 1275 1314 1177 948 1135 1437 1131 1227 1645 1557 1529
"2357" 3 1 3 9 3 5 9 6 5 1 1 1
"2358" 628 528 627 315 346 412 455 479 345 1073 1325 1130
"2359" 285 235 176 376 347 290 343 337 359 289 289 323
"2360" 333 256 217 428 357 290 328 271 251 449 412 415
"2361" 113 115 98 141 134 133 81 100 91 246 229 312
"2362" 974 1083 808 696 703 689 850 948 1301 618 857 622
"2363" 618 727 578 649 731 780 555 770 542 679 635 683
"2364" 114 91 153 277 221 212 308 265 312 84 103 151
"2365" 147 165 146 81 69 112 86 125 76 72 85 99
"2366" 5 9 12 5 4 9 0 0 0 12 8 5
"2367" 35 48 67 22 53 67 39 35 38 60 55 42
"2368" 51 64 66 43 38 40 111 119 85 75 57 89
"2369" 264 333 511 430 352 425 487 491 508 464 404 521
"2370" 1213 882 667 901 1117 1214 817 1229 775 934 619 877
"2371" 1 0 1 13 9 14 2 0 1 0 0 0
"2372" 19 27 23 59 39 48 36 51 39 35 33 29
"2373" 1726 1509 1343 1562 1324 1459 1585 1429 1341 1407 1525 1885
"2374" 113 71 68 27 77 53 18 35 26 27 35 27
"2375" 11 11 9 13 9 11 1 1 1 0 0 0
"2376" 2931 3387 3219 2411 3266 3139 3643 3988 3106 2565 2353 2503
"2377" 1947 2335 2333 1905 2186 2177 2642 2395 2866 2751 2993 2525
"2378" 406 477 759 740 861 638 604 970 1080 1301 981 861
"2379" 185 221 184 257 315 185 212 305 321 189 130 268
"2380" 119 51 86 141 103 107 134 101 108 87 100 53
"2381" 169 156 201 157 159 161 167 127 129 100 70 99
"2382" 599 512 732 727 431 501 562 489 568 705 709 807
"2383" 6 1 3 0 0 0 4 1 3 1 4 4
"2384" 48 39 31 127 98 74 35 13 20 89 52 101
"2385" 3 3 5 15 19 14 3 1 2 1 1 1
"2386" 90 85 37 304 280 209 351 448 397 257 232 279
"2387" 1382 1402 1667 1791 1697 1748 1251 1359 1191 1940 1806 1242
"2388" 30 18 29 24 20 14 29 22 36 6 40 9
"2389" 186 245 135 134 219 176 277 417 189 283 200 289
"2390" 39 43 23 21 30 49 29 17 30 16 27 23
"2391" 130 123 114 186 153 148 110 168 100 106 87 46
"2392" 254 247 310 321 252 284 111 227 178 186 147 182
"2393" 206 277 147 281 176 226 134 152 129 276 254 225
"2394" 542 680 629 507 472 505 530 830 699 434 463 556
"2395" 132 103 185 74 69 100 97 137 87 133 46 90
"2396" 482 569 575 898 839 785 721 669 598 667 817 787
"2397" 102 43 42 53 37 47 30 23 19 26 31 39
"2398" 10 17 7 16 12 8 5 6 4 33 43 55
"2399" 991 1280 971 1066 1153 1070 993 1002 903 830 925 903
"2400" 16 11 27 10 11 20 51 43 39 5 7 6
"2401" 149 95 54 38 43 32 38 41 28 20 29 31
"2402" 73 65 81 51 39 62 68 51 47 19 29 17
"2403" 271 207 220 443 399 396 253 237 219 393 373 369
"2404" 289 253 205 163 113 214 227 135 212 196 209 264
"2405" 1237 1891 1958 1751 2076 1859 2032 1978 1562 1623 1570 1654
"2406" 25 29 32 12 9 28 5 23 8 18 31 29
"2407" 621 500 547 1073 996 955 689 552 541 1001 963 817
"2408" 408 346 401 383 255 391 387 282 289 325 351 314
"2409" 7 20 14 22 22 27 8 10 8 5 12 13
"2410" 144 206 161 40 115 73 175 137 130 134 92 117
"2411" 417 473 537 593 571 635 700 697 734 533 662 462
"2412" 99 67 67 141 216 169 96 123 114 155 130 104
"2413" 85 79 75 37 36 36 93 89 111 122 70 58
"2414" 874 931 861 895 1038 1076 1088 947 891 816 683 701
"2415" 65 88 61 67 57 33 42 27 44 30 51 38
"2416" 3201 2871 2190 2310 2162 2432 1713 2149 1678 2089 2171 2182
"2417" 512 537 637 478 740 590 555 512 470 480 470 433
"2418" 1324 902 1157 1364 1239 1681 1512 1290 1686 1548 1264 1267
"2419" 37 45 29 13 24 24 42 43 40 22 27 30
"2420" 81 63 65 107 105 59 41 38 64 121 56 83
"2421" 98 147 118 65 121 69 111 107 67 91 90 98
"2422" 635 862 911 531 635 495 696 1199 801 1004 1036 1113
"2423" 21 8 26 2 5 8 6 13 11 21 14 33
"2424" 309 387 330 456 419 552 459 679 375 528 421 457
"2425" 1820 1943 1766 1762 1999 2263 1519 1403 1587 1959 2143 1309
"2426" 729 623 546 535 517 560 649 616 537 522 588 589
"2427" 751 675 749 315 366 347 503 528 464 637 547 473
"2428" 1 3 3 1 0 1 0 0 0 1 1 0
"2429" 1111 1284 1279 1452 1285 1231 829 924 1128 993 1603 1360
"2430" 463 563 543 1155 1119 1285 744 691 856 619 782 713
"2431" 0 0 0 0 0 0 3 2 2 1 3 7
"2432" 9 20 13 25 8 53 28 30 31 7 5 9
"2433" 1309 1350 1119 1060 869 958 785 757 823 860 811 951
"2434" 1153 1208 1373 1142 889 785 581 607 630 961 1056 1764
"2435" 40 57 33 19 14 12 33 39 25 57 53 60
"2436" 606 544 577 518 491 545 287 276 302 567 353 532
"2437" 797 1028 799 1060 899 1073 1032 826 843 723 835 890
"2438" 2719 2693 2098 2699 4033 3205 2646 2415 2696 3143 2788 3115
"2439" 640 637 607 737 839 530 676 573 652 1181 1179 955
"2440" 61 95 73 194 188 250 115 121 156 213 267 233
"2441" 48 22 30 3 2 2 0 0 0 1 3 1
"2442" 383 311 370 361 417 285 524 408 445 260 259 227
"2443" 3293 3306 3172 2213 2661 2649 4532 4209 2467 3469 3066 2060
"2444" 37 47 33 20 16 10 14 10 12 16 12 5
"2445" 256 359 286 171 334 353 372 343 356 161 221 149
"2446" 381 478 294 656 824 747 504 661 557 900 645 785
"2447" 547 548 552 217 257 212 448 506 539 611 575 453
"2448" 0 0 0 2 2 6 1 1 3 0 0 0
"2449" 260 312 457 426 423 434 491 847 679 352 321 394
"2450" 548 567 572 640 680 618 393 357 426 383 514 429
"2451" 2316 2257 1361 2698 2610 2406 3099 3045 2952 2950 2684 2247
"2452" 215 211 217 156 171 194 202 126 194 111 107 72
"2453" 336 361 388 401 461 412 414 405 395 543 432 515
"2454" 0 0 0 1 0 0 0 0 3 0 0 0
"2455" 435 455 293 421 366 326 743 793 775 360 402 373
"2456" 97 182 128 230 123 149 129 129 155 148 141 133
"2457" 23 28 28 33 31 28 55 71 53 32 25 19
"2458" 281 284 355 134 180 129 405 402 636 271 225 292
"2459" 801 966 1044 1204 974 1063 1069 835 1020 1004 1041 950
"2460" 231 215 304 124 232 137 231 179 148 137 88 193
"2461" 36 34 41 109 44 52 141 124 110 45 81 75
"2462" 502 552 567 284 517 660 298 325 273 399 303 305
"2463" 810 784 474 779 548 628 715 627 825 310 332 429
"2464" 1 3 0 3 0 3 6 2 2 2 3 9
"2465" 620 657 1137 912 981 920 852 881 735 1039 913 1020
"2466" 10 10 11 35 34 22 47 36 26 5 1 1
"2467" 21 27 28 7 2 9 24 15 11 6 15 8
"2468" 199 267 171 106 154 140 158 283 255 314 246 270
"2469" 587 585 907 586 649 580 708 614 708 598 545 582
"2470" 1 0 1 0 0 0 5 1 2 3 2 1
"2471" 247 71 169 57 104 76 96 151 171 155 230 138
"2472" 804 993 1027 1551 1525 1547 1818 1078 1317 949 741 707
"2473" 29 19 25 47 28 22 72 33 54 107 65 61
"2474" 488 400 451 340 433 542 603 543 603 214 289 199
"2475" 59 54 56 81 85 47 48 58 54 44 73 51
"2476" 0 0 0 1 4 4 0 0 0 11 11 6
"2477" 702 586 564 443 944 821 566 778 607 522 541 482
"2478" 357 316 340 369 411 480 327 226 330 377 337 245
"2479" 28 29 24 68 24 44 35 41 18 24 15 36
"2480" 105 190 271 165 129 157 256 181 200 180 153 157
"2481" 745 679 962 557 590 530 775 737 826 754 717 703
"2482" 319 359 351 381 344 434 351 410 512 361 607 272
"2483" 3 4 3 19 18 16 3 2 4 5 14 6
"2484" 1276 1575 1227 1113 1169 1471 1371 1277 1451 1428 1350 1372
"2485" 3 6 6 17 19 11 13 14 13 13 5 6
"2486" 361 447 317 596 386 509 411 383 434 295 322 399
"2487" 998 1064 1019 1127 1001 809 1447 1526 1542 1293 1030 1006
"2488" 1889 1055 1796 1773 1481 1427 1321 1723 1619 1961 1608 2043
