"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_4545" 2618 1855 2548 4481 3798 3796 3660 2988 2361 3751 2939 3420
"gene_4546" 43 19 32 131 90 42 14 16 27 76 88 48
"gene_4547" 132 127 157 116 82 75 149 162 132 124 107 75
"gene_4548" 1221 848 1015 1783 1342 1622 856 969 944 1176 1245 1392
"gene_4549" 92 44 110 19 25 19 33 32 62 145 178 130
"gene_4550" 926 1057 753 3264 2015 3186 1222 931 972 1181 1267 845
"gene_4551" 191 267 390 174 211 269 393 369 356 195 295 258
"gene_4552" 58 60 70 50 36 51 32 33 23 46 56 38
"gene_4553" 21 17 64 86 94 55 53 46 58 40 30 60
"gene_4554" 2585 2052 2470 2674 3231 3345 1632 1439 1884 1813 2273 1804
"gene_4555" 60 66 78 57 70 20 114 87 85 60 78 56
"gene_4556" 833 907 845 1363 1247 1498 809 793 1311 1277 833 880
"gene_4557" 3238 3159 3340 1750 2302 2201 2494 2010 2251 2675 2382 2515
"gene_4558" 111 66 85 414 479 403 155 176 161 248 272 297
"gene_4559" 293 212 178 330 249 306 311 335 245 216 189 262
"gene_4560" 1268 1547 1376 1144 732 816 1107 839 826 1365 737 875
"gene_4561" 556 563 563 759 834 643 596 785 622 675 561 641
"gene_4562" 297 283 265 251 265 220 362 298 280 207 354 202
"gene_4563" 20 5 13 8 10 11 76 52 50 24 20 26
"gene_4564" 145 102 137 242 182 215 253 217 229 301 195 425
"gene_4565" 2168 2515 2173 1580 2571 2423 2268 1829 2053 2705 2896 2507
"gene_4566" 430 466 377 447 378 486 694 828 626 362 298 347
"gene_4567" 212 188 223 212 325 273 124 103 79 221 300 248
"gene_4568" 5285 3680 3457 4362 3153 3372 2628 2997 2905 2496 2232 2800
"gene_4569" 1274 1426 1487 1707 2270 1920 957 697 780 1377 1492 1309
"gene_4570" 0 0 0 2 1 1 0 0 0 0 0 0
"gene_4571" 967 855 1152 1030 1020 958 1142 1134 1150 1147 905 1045
"gene_4572" 653 668 512 637 583 600 211 286 242 240 329 316
"gene_4573" 1597 1815 1367 2268 1832 2304 2198 2193 2433 1807 1664 2285
"gene_4574" 1 0 1 0 0 0 15 5 9 0 0 0
"gene_4575" 559 695 476 758 988 664 1186 1307 1273 1108 895 958
"gene_4576" 39 18 10 20 21 22 53 61 39 61 71 53
"gene_4577" 4 4 3 17 24 17 20 21 10 15 17 36
"gene_4578" 256 195 113 303 241 305 157 190 207 198 235 224
"gene_4579" 475 369 618 336 302 725 687 554 586 796 533 616
"gene_4580" 117 163 187 211 357 290 262 341 191 297 213 305
"gene_4581" 1134 898 1042 1039 1150 846 825 1061 862 1105 1082 1071
"gene_4582" 226 164 312 376 227 293 162 192 282 204 222 171
"gene_4583" 62 88 83 88 60 84 91 86 116 65 45 23
"gene_4584" 29 38 21 22 12 17 12 5 10 15 27 41
"gene_4585" 843 552 713 1002 797 1442 622 551 574 845 845 1029
"gene_4586" 1199 1124 1007 954 925 1071 473 415 521 893 923 563
"gene_4587" 780 649 711 994 1145 686 462 536 458 534 601 460
"gene_4588" 190 170 116 147 136 165 179 216 167 276 253 345
"gene_4589" 38 27 28 25 21 13 34 27 21 3 1 5
"gene_4590" 102 131 115 52 48 58 97 133 130 141 111 131
"gene_4591" 3067 2959 3424 3539 3665 4036 3892 4039 3873 2790 3939 3038
"gene_4592" 689 651 716 682 668 708 741 588 612 1245 1493 1175
"gene_4593" 621 773 676 857 919 1085 1194 1395 981 892 550 851
"gene_4594" 683 915 725 1382 1211 1197 937 979 933 954 866 1078
"gene_4595" 1421 1825 2602 2234 2654 3138 1671 1557 1597 2036 2623 2814
"gene_4596" 543 589 668 1134 1278 1208 910 939 846 794 965 773
"gene_4597" 132 140 167 171 179 130 251 212 250 162 123 163
"gene_4598" 598 570 690 666 750 632 756 698 714 809 736 718
"gene_4599" 1455 1140 1253 1554 1418 1661 1182 2135 1512 1236 2130 1550
"gene_4600" 510 515 692 1350 1244 1182 873 1252 1020 1195 1192 1008
"gene_4601" 494 543 622 399 463 457 805 506 710 578 580 585
"gene_4602" 72 143 54 155 189 236 95 122 172 212 329 276
"gene_4603" 6 5 2 0 3 5 1 1 3 0 0 0
"gene_4604" 233 381 314 202 325 374 188 184 193 342 274 233
"gene_4605" 104 105 67 90 88 98 72 111 125 42 38 77
"gene_4606" 1261 1634 1637 2596 2326 2878 2231 2427 2066 1081 1515 1075
"gene_4607" 238 190 161 170 162 175 254 273 311 157 78 166
"gene_4608" 0 0 0 4 5 6 0 0 0 5 2 4
"gene_4609" 2 1 8 1 4 2 0 0 0 0 0 0
"gene_4610" 28 18 31 40 55 102 40 53 79 31 38 43
"gene_4611" 88 112 82 167 93 115 112 94 108 126 135 87
"gene_4612" 54 56 47 99 72 76 55 63 79 50 33 42
"gene_4613" 197 266 120 128 98 96 154 129 117 209 213 115
"gene_4614" 686 572 492 769 717 674 327 371 242 500 500 490
"gene_4615" 187 190 124 66 92 82 203 187 197 154 177 237
"gene_4616" 125 116 116 113 98 103 85 68 71 81 106 107
"gene_4617" 165 136 171 220 205 195 216 213 262 32 51 65
"gene_4618" 288 263 242 165 247 117 143 132 278 93 137 85
"gene_4619" 101 124 73 73 94 117 78 120 97 100 169 105
"gene_4620" 233 258 275 408 454 437 342 287 265 498 500 462
"gene_4621" 220 202 295 235 356 244 268 186 225 185 180 206
"gene_4622" 1252 983 1346 864 918 811 1268 1158 1309 752 828 743
"gene_4623" 414 687 529 356 495 509 521 458 453 492 431 601
"gene_4624" 408 370 379 332 492 448 245 288 251 160 124 198
"gene_4625" 1673 1798 1824 1428 1448 1284 1357 1231 1435 1848 1069 1268
"gene_4626" 623 545 842 1119 822 1160 1135 1834 1435 1019 1086 1077
"gene_4627" 572 858 778 680 591 605 581 490 467 529 531 511
"gene_4628" 400 454 338 283 344 207 186 215 228 391 324 361
"gene_4629" 859 778 580 845 1033 868 900 719 849 1096 1185 1076
"gene_4630" 669 1170 882 758 735 906 860 828 852 958 999 859
"gene_4631" 2192 1185 1887 1341 1109 1221 1401 1402 2278 2246 1762 1945
"gene_4632" 458 557 691 263 220 209 398 406 255 286 248 328
"gene_4633" 773 830 520 866 918 944 597 670 581 482 673 578
"gene_4634" 9 10 5 2 3 3 22 23 27 31 5 7
"gene_4635" 528 819 606 1003 884 904 782 903 890 570 608 722
"gene_4636" 31 46 38 57 44 59 31 55 42 62 32 36
"gene_4637" 772 660 777 2036 1932 2764 2094 1584 1547 1345 1114 1183
"gene_4638" 473 392 443 477 427 459 496 570 697 359 286 373
"gene_4639" 42 69 54 62 68 91 28 37 32 132 118 146
"gene_4640" 202 201 216 303 339 370 186 167 187 262 243 161
"gene_4641" 1776 2512 1785 1602 1972 2037 2252 1165 1217 1944 1859 1371
"gene_4642" 6 7 10 28 18 7 32 36 35 20 38 26
"gene_4643" 87 70 59 123 108 117 65 67 76 71 103 107
"gene_4644" 1179 1093 1009 806 718 630 898 852 851 705 693 744
"gene_4645" 1407 1227 1389 1340 1138 1566 1558 1479 1343 1494 1325 1405
"gene_4646" 2136 2248 1852 2272 2090 1588 1911 1559 1508 1434 1810 1280
"gene_4647" 102 185 82 54 67 65 85 160 90 89 61 80
"gene_4648" 779 982 763 708 540 731 825 1067 998 536 625 1131
"gene_4649" 0 1 0 8 5 8 10 4 8 1 2 2
"gene_4650" 147 125 117 142 121 141 80 105 97 70 48 59
"gene_4651" 249 342 287 494 664 634 408 458 412 535 439 412
"gene_4652" 24 23 18 48 52 66 23 25 19 28 40 39
"gene_4653" 49 38 40 36 24 22 54 43 22 28 29 49
"gene_4654" 719 903 832 237 262 300 500 725 465 328 454 372
"gene_4655" 42 42 50 5 14 11 44 68 121 18 21 23
"gene_4656" 895 1200 934 1118 1055 870 768 868 787 765 877 910
"gene_4657" 4 8 5 15 2 4 22 17 23 32 28 30
"gene_4658" 586 638 815 1128 1147 1144 917 888 812 836 968 869
"gene_4659" 461 428 692 1165 1231 1132 1431 1545 1876 840 857 903
"gene_4660" 245 289 217 132 170 218 150 165 111 100 102 188
"gene_4661" 377 437 361 329 526 601 378 564 552 465 507 520
"gene_4662" 0 0 0 2 0 1 0 0 0 0 2 0
"gene_4663" 191 286 220 173 276 203 449 260 234 354 422 385
"gene_4664" 69 78 63 30 45 39 45 43 44 48 73 51
"gene_4665" 199 177 236 198 362 164 308 202 245 472 477 496
"gene_4666" 11 8 23 65 92 83 18 15 18 16 32 6
"gene_4667" 1177 1085 908 1687 1532 1472 1626 1374 1304 1232 1351 1369
"gene_4668" 667 518 528 843 689 594 847 561 620 620 406 631
"gene_4669" 16 17 22 9 9 5 14 16 8 29 18 18
"gene_4670" 153 213 199 165 208 193 132 109 153 123 232 100
"gene_4671" 119 81 102 57 125 35 48 43 47 66 112 46
"gene_4672" 5 7 8 6 5 18 30 18 20 16 2 16
"gene_4673" 55 22 45 34 14 58 58 28 56 32 37 36
"gene_4674" 544 544 509 565 500 514 325 317 383 577 534 644
"gene_4675" 0 0 0 2 3 4 1 0 0 3 7 12
"gene_4676" 973 769 1066 1571 1292 1293 1518 1640 1572 1700 1925 1474
"gene_4677" 2 0 2 1 0 1 4 5 4 2 2 3
"gene_4678" 6 11 6 0 1 1 1 3 5 14 14 26
"gene_4679" 21 12 8 14 11 15 26 23 21 4 8 1
"gene_4680" 2465 2200 1954 1486 1474 1359 1975 2225 2554 2177 1792 2351
"gene_4681" 395 467 465 338 472 357 462 475 472 262 266 232
"gene_4682" 8 1 3 13 36 15 2 1 3 1 2 7
"gene_4683" 225 307 343 148 318 217 219 151 130 227 151 242
"gene_4684" 185 277 223 385 288 405 104 83 92 212 224 223
"gene_4685" 1088 1425 1385 1217 1099 1059 828 1047 1048 1590 1205 953
"gene_4686" 32 20 16 33 50 28 58 61 59 16 11 24
"gene_4687" 653 662 733 591 759 612 706 851 685 549 557 627
"gene_4688" 661 525 758 909 815 802 916 836 712 842 1157 1138
"gene_4689" 9 8 9 39 36 35 5 4 5 31 27 38
"gene_4690" 595 615 600 702 547 788 679 516 688 532 545 587
"gene_4691" 48 53 60 22 12 29 31 38 49 8 5 10
"gene_4692" 6 21 16 42 50 49 8 11 5 5 6 16
"gene_4693" 8 7 3 4 22 9 5 7 5 2 5 4
"gene_4694" 472 583 412 498 447 409 531 336 262 560 478 586
"gene_4695" 2 0 2 0 0 0 5 2 6 2 1 1
"gene_4696" 2588 2436 2839 2228 1985 2058 3015 2969 2924 2813 2695 3143
"gene_4697" 165 239 282 192 158 121 215 244 178 188 263 217
"gene_4698" 633 668 797 905 932 740 644 551 819 750 875 838
"gene_4699" 613 558 653 1236 1354 1437 657 635 867 1950 1961 2166
"gene_4700" 277 414 314 252 318 371 416 262 178 368 295 483
"gene_4701" 405 408 347 349 340 384 434 339 395 161 167 215
"gene_4702" 1675 1381 1645 2099 2033 1955 1860 2087 1469 1349 1659 1744
"gene_4703" 12 15 15 66 93 76 18 20 42 69 106 77
"gene_4704" 1564 1403 1479 1594 1660 1430 1429 1592 1398 1749 1821 2027
"gene_4705" 4 8 1 18 6 13 13 5 9 2 3 3
"gene_4706" 72 41 77 80 84 81 52 53 85 31 17 32
"gene_4707" 408 490 332 401 500 448 328 402 471 457 531 594
"gene_4708" 112 121 138 133 109 115 105 82 104 41 57 52
"gene_4709" 0 0 0 0 0 0 0 0 0 0 1 1
"gene_4710" 749 895 861 1147 1111 1255 1974 1696 1473 1042 1259 1149
"gene_4711" 23 42 19 20 27 28 76 33 61 21 11 22
"gene_4712" 1075 983 1128 891 945 1048 931 651 728 852 1345 942
"gene_4713" 2092 1714 1596 1669 1616 1852 1526 1588 1554 2105 1976 1745
"gene_4714" 318 382 293 377 269 292 500 318 478 322 232 383
"gene_4715" 1633 1735 1352 1261 1128 1239 1661 1463 1306 1516 1299 1240
"gene_4716" 5 1 8 6 9 5 4 2 6 29 44 78
"gene_4717" 374 413 388 845 723 670 427 328 395 700 614 635
"gene_4718" 0 0 0 2 17 6 1 0 4 7 7 2
"gene_4719" 357 467 339 239 217 279 158 131 175 373 238 358
"gene_4720" 3029 3241 3032 2627 3035 2665 2532 2132 2387 3002 2794 2360
"gene_4721" 412 362 488 140 210 134 485 445 404 288 295 246
"gene_4722" 127 159 205 111 96 99 207 228 240 303 297 363
"gene_4723" 68 65 67 106 119 133 65 61 70 52 52 31
"gene_4724" 44 68 62 28 38 38 12 18 15 36 38 48
"gene_4725" 536 475 398 485 483 463 477 550 622 781 652 716
"gene_4726" 671 653 682 925 842 1218 769 710 813 792 861 835
"gene_4727" 112 98 112 70 82 77 40 72 64 163 158 145
"gene_4728" 45 41 44 54 50 65 35 23 37 23 69 45
"gene_4729" 1722 1978 1735 1749 1421 1041 1248 1230 1646 1465 1661 1126
"gene_4730" 254 305 219 222 213 341 209 258 197 233 223 212
"gene_4731" 66 49 47 69 62 77 25 25 29 52 32 37
"gene_4732" 616 589 769 751 768 812 941 969 744 691 757 672
"gene_4733" 265 269 248 287 283 345 323 357 430 648 536 589
"gene_4734" 386 351 347 458 423 352 308 402 246 347 393 364
"gene_4735" 1315 1255 1232 885 911 948 731 673 803 1222 978 1143
"gene_4736" 230 146 206 216 213 225 331 274 406 183 186 268
"gene_4737" 1068 988 1288 862 1242 1033 1057 1214 939 1073 962 1190
"gene_4738" 564 331 521 621 576 628 672 741 576 798 768 995
"gene_4739" 102 78 115 81 75 129 63 66 64 145 128 194
"gene_4740" 311 220 335 333 383 290 358 642 435 472 367 404
"gene_4741" 51 81 45 35 58 42 65 72 80 52 112 123
"gene_4742" 193 123 148 166 163 168 134 186 198 225 159 157
"gene_4743" 53 45 52 101 87 85 196 167 168 179 155 165
"gene_4744" 1379 1467 1446 1815 1886 2260 1386 1820 1334 1168 1037 1126
"gene_4745" 9 7 8 6 2 0 7 3 7 15 16 28
"gene_4746" 197 97 113 130 229 235 186 416 378 165 175 82
"gene_4747" 27 52 25 8 11 5 27 61 25 54 35 52
"gene_4748" 437 371 376 431 501 474 322 336 290 389 477 291
"gene_4749" 5 4 5 32 21 22 13 8 1 55 39 37
"gene_4750" 138 178 202 129 73 178 147 127 108 145 112 122
"gene_4751" 1279 1130 1156 878 1015 915 942 1175 1106 668 680 563
"gene_4752" 457 406 332 180 200 240 206 140 169 199 208 287
"gene_4753" 85 86 73 31 30 15 28 22 32 44 58 46
"gene_4754" 1818 2921 3371 1813 2700 2345 1338 2215 1895 1829 1810 1651
"gene_4755" 75 52 38 107 105 64 80 56 112 175 126 140
"gene_4756" 126 102 90 93 79 73 122 151 158 182 180 223
"gene_4757" 189 179 176 90 65 99 111 96 93 57 50 40
"gene_4758" 1315 1494 1614 1887 1443 1665 1412 1348 1221 1738 1956 2165
"gene_4759" 63 52 52 22 15 38 52 54 46 120 105 107
"gene_4760" 186 271 238 330 220 276 312 266 318 282 243 228
"gene_4761" 30 39 19 28 24 15 35 37 16 48 27 24
"gene_4762" 18 25 35 12 7 12 9 6 2 2 3 10
"gene_4763" 3 3 3 13 7 11 2 0 2 10 9 16
"gene_4764" 1354 1545 1650 1418 1471 1586 1804 2190 2370 1642 2362 1830
"gene_4765" 1228 1285 1080 962 1201 1012 1522 1512 1549 2526 2314 2476
"gene_4766" 62 39 40 55 68 78 45 46 33 94 74 79
"gene_4767" 4 5 5 0 3 1 2 3 7 3 5 5
"gene_4768" 839 1093 1054 746 904 801 760 545 686 820 929 955
"gene_4769" 1 2 1 0 0 0 6 10 8 2 2 5
"gene_4770" 232 172 206 113 121 108 159 242 180 282 198 257
"gene_4771" 26 28 32 55 146 26 132 121 77 105 108 89
"gene_4772" 46 32 32 9 15 10 13 10 6 15 9 9
"gene_4773" 177 165 221 128 162 196 227 208 219 212 191 198
"gene_4774" 1311 1511 1258 1487 1311 1131 1607 1188 1155 1058 974 1584
"gene_4775" 108 78 112 114 57 53 48 43 33 28 36 53
"gene_4776" 218 313 322 207 146 145 208 224 198 139 231 389
"gene_4777" 98 97 91 34 117 49 52 40 59 75 61 121
"gene_4778" 114 86 117 51 78 58 52 40 55 45 85 51
"gene_4779" 1096 1507 1114 2198 1452 1808 1376 1830 1461 1515 1487 1385
"gene_4780" 5 3 17 1 3 1 30 33 11 26 21 35
"gene_4781" 9 7 7 69 57 28 5 7 7 1 1 11
"gene_4782" 3 2 1 2 4 2 4 8 5 1 1 0
"gene_4783" 59 67 135 83 103 147 80 85 108 75 44 74
"gene_4784" 1187 1378 902 655 1124 634 974 964 901 732 859 882
"gene_4785" 819 723 675 909 1213 856 1235 1023 1028 1580 1610 1055
"gene_4786" 31 69 32 22 12 25 119 101 107 121 90 110
"gene_4787" 1088 1225 1115 1154 1169 1184 857 1189 1058 848 1077 1094
"gene_4788" 0 0 0 0 0 0 15 12 16 2 0 2
"gene_4789" 2034 1723 1868 1643 2106 2378 1466 2361 1815 1860 1185 1413
"gene_4790" 5 2 0 5 3 7 8 6 11 0 2 1
"gene_4791" 654 434 738 659 582 574 596 476 346 708 686 635
"gene_4792" 860 946 948 397 325 378 676 913 896 656 581 588
"gene_4793" 574 544 678 556 896 863 537 728 776 658 716 793
"gene_4794" 6 1 2 4 14 13 0 0 0 2 0 0
"gene_4795" 0 0 0 0 1 2 0 0 0 0 0 0
"gene_4796" 28 36 38 39 44 24 48 27 18 39 47 62
"gene_4797" 73 103 65 133 104 118 49 62 65 73 124 47
"gene_4798" 415 429 377 498 455 533 938 746 919 545 625 608
"gene_4799" 171 148 134 147 110 117 184 213 113 149 255 386
"gene_4800" 249 268 178 275 282 258 440 213 298 271 209 234
"gene_4801" 16 9 12 0 0 0 6 12 7 3 5 2
"gene_4802" 5 3 2 1 0 3 0 0 0 2 10 1
"gene_4803" 20 22 17 34 26 38 32 22 37 26 42 34
"gene_4804" 912 973 1020 637 630 587 801 890 792 593 663 634
"gene_4805" 192 136 181 104 62 117 214 188 309 263 248 206
"gene_4806" 91 119 135 158 152 118 240 133 207 277 259 185
"gene_4807" 128 123 134 149 117 143 339 295 364 154 109 158
"gene_4808" 111 194 110 130 128 98 124 90 113 91 64 117
"gene_4809" 262 338 167 237 254 236 197 168 154 220 201 246
"gene_4810" 557 437 537 462 468 545 524 621 473 355 514 438
"gene_4811" 2066 1715 1326 990 1417 1406 1355 1415 1462 960 1344 1414
"gene_4812" 3237 2740 2647 3042 2825 2522 2584 2939 2292 2107 2294 2270
"gene_4813" 25 26 20 4 2 4 9 12 2 19 4 7
"gene_4814" 5 3 6 5 1 1 0 0 1 4 1 1
"gene_4815" 1736 1759 1782 2093 2154 1434 1863 1411 1291 1195 1823 1392
"gene_4816" 202 79 187 84 108 78 308 168 244 190 157 118
"gene_4817" 6 1 5 4 0 1 4 3 1 7 8 2
"gene_4818" 40 29 29 175 208 118 102 95 98 222 184 212
"gene_4819" 358 537 301 121 108 112 189 250 241 316 218 203
"gene_4820" 241 260 328 112 116 109 105 147 123 193 100 143
"gene_4821" 344 382 390 357 253 239 340 337 285 501 567 534
"gene_4822" 1127 880 1108 707 693 926 497 697 996 820 857 708
"gene_4823" 40 35 28 145 67 116 60 46 56 43 44 24
"gene_4824" 908 526 787 918 1016 923 1251 1250 1203 896 886 653
"gene_4825" 1101 1007 1026 808 857 824 503 583 529 512 491 507
"gene_4826" 608 510 547 590 378 378 713 571 649 595 466 733
"gene_4827" 30 43 45 70 74 45 31 32 58 29 34 55
"gene_4828" 570 416 498 311 276 340 558 404 487 507 362 450
"gene_4829" 592 514 559 849 737 751 717 624 750 383 527 383
"gene_4830" 1222 1317 1030 1406 1476 1532 1052 1015 998 2075 1828 2274
"gene_4831" 192 148 158 218 227 263 198 228 204 175 228 196
"gene_4832" 1628 1694 1546 2213 2628 2254 2687 2608 2853 2098 2118 1768
"gene_4833" 354 419 414 234 243 235 334 459 358 419 411 336
"gene_4834" 394 311 285 518 487 564 232 263 301 212 127 203
"gene_4835" 32 36 20 45 56 26 76 71 41 37 36 20
"gene_4836" 105 115 149 239 167 114 102 131 113 54 56 52
"gene_4837" 0 0 0 0 0 0 0 0 0 4 1 1
"gene_4838" 121 258 164 101 110 97 155 217 142 108 96 118
"gene_4839" 1484 1644 1773 1926 2165 2216 2732 2531 2865 1832 1546 1656
"gene_4840" 85 63 97 147 195 202 167 100 149 158 149 108
"gene_4841" 442 432 408 351 379 206 212 112 129 289 295 348
"gene_4842" 75 62 96 111 75 130 48 50 54 89 75 82
"gene_4843" 2300 2111 2072 1125 1366 1488 829 713 913 3247 2908 2050
"gene_4844" 10 21 26 5 14 5 24 26 36 21 31 25
"gene_4845" 263 281 190 222 161 211 212 166 203 159 185 200
"gene_4846" 130 117 129 176 122 96 238 279 188 150 192 184
"gene_4847" 389 485 495 337 286 375 248 172 146 313 200 274
"gene_4848" 265 340 297 341 233 148 296 311 295 183 155 209
"gene_4849" 18 16 30 12 27 17 13 19 8 6 8 5
"gene_4850" 19 27 36 22 42 18 30 42 34 48 22 22
"gene_4851" 358 374 391 371 375 385 199 141 126 300 229 236
"gene_4852" 7 7 4 4 8 3 0 0 0 3 2 2
"gene_4853" 35 26 31 18 23 28 48 38 30 31 37 28
"gene_4854" 135 109 215 119 128 125 227 166 240 171 175 200
"gene_4855" 2 2 5 3 5 5 2 3 1 2 2 4
"gene_4856" 1147 991 1017 1725 1496 1605 1359 1740 1268 1349 1192 1454
"gene_4857" 0 0 0 0 2 0 0 0 0 0 0 1
"gene_4858" 530 762 778 541 617 703 458 550 621 648 1038 938
"gene_4859" 146 109 95 330 169 192 199 167 148 458 409 430
"gene_4860" 1 0 0 1 2 0 0 0 0 2 1 1
"gene_4861" 1433 1833 1614 895 1164 1275 1499 1408 1713 1629 1789 2515
"gene_4862" 143 217 108 321 402 378 239 303 133 358 370 352
"gene_4863" 60 29 40 35 32 24 10 7 27 48 61 57
"gene_4864" 71 89 93 88 79 69 43 34 46 49 87 59
"gene_4865" 1830 1602 1629 2064 1592 1754 1543 1842 2308 1678 2361 2161
"gene_4866" 0 0 0 3 0 0 0 0 0 2 0 2
"gene_4867" 0 0 0 0 0 0 0 0 0 1 1 2
"gene_4868" 34 38 21 12 14 14 11 15 16 1 2 5
"gene_4869" 11 9 12 2 4 8 33 27 19 30 22 26
"gene_4870" 632 448 592 367 338 392 669 602 444 718 765 787
"gene_4871" 548 709 647 719 782 752 441 823 645 696 823 631
"gene_4872" 406 282 435 156 148 168 152 163 158 306 218 347
"gene_4873" 654 556 525 620 656 679 574 654 421 558 497 678
"gene_4874" 4 7 9 25 17 40 15 13 20 22 20 10
"gene_4875" 33 7 30 39 55 70 20 18 35 51 50 80
"gene_4876" 10 15 11 15 7 10 17 24 19 7 7 22
"gene_4877" 218 356 289 167 228 232 91 121 79 231 160 191
"gene_4878" 518 360 391 503 626 575 427 414 529 550 710 492
"gene_4879" 16 14 19 32 13 24 14 33 25 39 15 19
"gene_4880" 51 52 105 46 80 78 182 186 173 30 29 35
"gene_4881" 0 0 0 3 3 2 4 4 6 1 2 4
"gene_4882" 568 646 677 545 570 605 653 861 597 536 669 582
"gene_4883" 81 93 148 131 223 111 149 155 172 79 47 64
"gene_4884" 3 4 8 24 15 21 28 14 15 10 4 8
"gene_4885" 157 138 125 127 100 136 95 154 103 129 123 151
"gene_4886" 157 155 155 336 232 342 335 299 244 387 319 483
"gene_4887" 358 298 237 168 252 166 248 285 264 249 235 236
"gene_4888" 1813 1415 2148 2076 2123 2352 1562 1372 1432 1716 2003 1674
"gene_4889" 3393 3290 2982 3486 2821 2348 2077 2692 2188 2774 2986 2798
"gene_4890" 522 585 710 451 602 483 483 477 478 570 670 618
"gene_4891" 7 4 5 8 16 15 9 18 30 16 16 31
"gene_4892" 41 49 54 20 58 27 38 56 52 28 28 24
"gene_4893" 50 66 62 65 85 90 59 50 70 72 107 151
"gene_4894" 225 206 255 108 181 188 247 354 295 148 143 148
"gene_4895" 38 25 21 48 52 38 40 63 45 11 12 26
"gene_4896" 158 186 241 426 395 284 299 295 234 167 308 225
"gene_4897" 1136 928 798 1035 1216 1127 885 1024 1010 650 774 811
"gene_4898" 2183 2572 2516 2017 2701 2542 2376 2257 2535 1383 1610 1760
"gene_4899" 16 43 32 42 78 34 5 7 9 25 19 24
"gene_4900" 6 5 8 41 44 13 6 4 2 27 25 27
"gene_4901" 2849 2157 2538 1632 2343 2142 1605 2153 1601 2385 2469 2614
"gene_4902" 858 1195 1037 688 662 656 622 541 805 669 479 565
"gene_4903" 12 5 10 8 6 5 17 37 18 26 25 24
"gene_4904" 1333 1819 1299 1492 1619 743 1262 1398 1652 1748 1233 1407
"gene_4905" 562 532 811 611 664 782 900 925 921 758 815 829
"gene_4906" 96 77 75 84 185 78 131 50 118 80 100 64
"gene_4907" 108 128 125 140 114 91 86 87 89 36 39 36
"gene_4908" 442 465 639 555 424 596 369 425 455 546 371 603
"gene_4909" 24 37 12 15 9 13 3 7 3 0 2 3
"gene_4910" 887 719 782 785 588 703 981 1515 1200 1228 955 950
"gene_4911" 5 3 3 0 0 0 6 9 2 1 3 3
"gene_4912" 309 353 323 298 279 423 316 312 293 178 312 225
"gene_4913" 42 29 31 44 56 48 106 67 62 99 50 102
"gene_4914" 472 485 502 170 259 228 331 236 332 118 167 150
"gene_4915" 1792 2166 2051 1658 1943 1479 2008 1131 1773 1845 1677 1568
"gene_4916" 236 271 337 234 251 241 299 267 259 120 210 175
"gene_4917" 697 705 444 298 384 359 662 551 702 786 738 768
"gene_4918" 1567 2001 961 1521 1570 1854 1980 1784 1633 1608 1433 1223
"gene_4919" 168 167 158 93 97 111 140 92 111 161 87 115
"gene_4920" 3 2 1 4 1 2 1 1 2 1 1 3
"gene_4921" 1775 1605 1641 1010 1099 1302 1704 1410 1674 1822 1401 1497
"gene_4922" 843 837 857 986 934 1101 974 750 799 844 808 711
"gene_4923" 19 36 26 22 24 24 27 31 27 26 33 88
"gene_4924" 76 76 48 27 25 27 73 61 63 39 75 38
"gene_4925" 151 126 142 113 113 148 93 159 114 52 128 92
"gene_4926" 338 245 324 292 298 390 471 408 448 512 337 337
"gene_4927" 211 169 189 176 99 176 107 192 133 151 163 121
"gene_4928" 110 100 111 152 153 169 228 172 158 169 343 291
"gene_4929" 6 11 21 11 34 5 9 10 13 8 7 5
"gene_4930" 335 396 403 332 307 322 680 578 606 217 202 175
"gene_4931" 5 4 5 8 4 10 12 9 6 1 4 2
"gene_4932" 9 11 8 31 19 20 17 19 28 10 9 13
"gene_4933" 2 7 9 14 9 12 9 3 2 7 3 7
"gene_4934" 397 625 430 433 452 521 330 335 318 384 308 327
"gene_4935" 245 203 175 171 201 162 245 265 155 273 278 278
"gene_4936" 173 222 331 404 310 391 275 259 285 371 253 395
