"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_5267" 739 741 785 687 595 602 1182 1142 1127 836 753 878
"gene_5268" 2976 3493 3896 4181 3758 2713 3850 3158 3096 3821 3304 3802
"gene_5269" 538 787 454 421 488 516 444 274 361 316 228 396
"gene_5270" 4887 4535 4574 4795 7140 4744 4216 5308 5645 4333 4308 3815
"gene_5271" 25 15 13 73 62 32 15 16 16 4 2 6
"gene_5272" 615 573 601 1500 932 1584 904 622 1046 1130 1507 1064
"gene_5273" 7 14 4 22 28 12 11 11 13 1 1 1
"gene_5274" 493 510 570 585 538 657 801 450 630 349 447 362
"gene_5275" 351 433 442 916 846 912 504 471 405 565 400 458
"gene_5276" 949 1215 1194 1174 1395 1230 1397 1028 1361 1488 1808 1378
"gene_5277" 7 15 20 5 4 5 2 2 1 5 4 8
"gene_5278" 790 688 916 677 498 633 553 532 534 671 498 508
"gene_5279" 0 0 0 11 24 7 5 3 2 0 1 4
"gene_5280" 1 2 0 0 0 0 0 1 0 0 0 0
"gene_5281" 717 1023 1281 661 702 636 916 984 910 1059 1004 1094
"gene_5282" 969 899 855 964 792 979 1249 1343 1179 820 862 813
"gene_5283" 2359 1894 2783 2783 2887 3163 3132 3483 3476 4015 3774 2684
"gene_5284" 16 14 10 33 54 25 25 22 27 22 32 50
"gene_5285" 262 442 378 241 432 184 392 235 334 226 222 205
"gene_5286" 229 317 281 407 456 433 211 315 148 193 230 173
"gene_5287" 4 10 13 15 21 16 5 10 9 19 5 9
"gene_5288" 89 95 53 114 142 250 113 214 105 75 57 75
"gene_5289" 802 784 538 1198 972 625 836 935 715 876 766 776
"gene_5290" 316 382 333 257 222 239 537 507 556 612 800 498
"gene_5291" 8 13 10 0 0 0 8 14 10 0 0 0
"gene_5292" 4980 4750 4562 4665 4578 4096 5666 4752 4324 6256 5960 7279
"gene_5293" 34 28 40 35 25 26 47 56 59 23 18 36
"gene_5294" 7 7 7 13 8 2 0 0 0 0 0 0
"gene_5295" 2945 4555 3942 4397 4502 3783 2356 2648 1936 4755 3630 4070
"gene_5296" 1135 773 1033 1051 762 941 995 1351 1218 1045 1193 903
"gene_5297" 0 0 0 0 0 0 0 0 0 2 2 6
"gene_5298" 5222 5061 5475 8354 9899 7618 5634 5836 5510 6115 6288 6337
"gene_5299" 4424 4222 4079 3955 3871 3766 3469 3042 3564 4152 3679 3290
"gene_5300" 410 456 433 501 468 498 727 812 808 508 455 602
"gene_5301" 55 51 33 68 56 69 68 118 41 68 45 41
"gene_5302" 454 292 778 474 427 513 360 316 319 87 148 168
"gene_5303" 3665 3501 3602 5084 5256 5624 4713 2359 4154 4202 3145 3744
"gene_5304" 11 7 2 26 18 58 12 15 14 21 34 16
"gene_5305" 512 513 450 431 416 302 588 343 123 728 584 636
"gene_5306" 1847 1804 1907 3108 3046 3057 1586 1282 1536 938 1271 1047
"gene_5307" 2905 2162 2672 2150 2633 2957 2626 2881 2561 1974 2595 2259
"gene_5308" 490 433 438 833 773 741 535 496 576 624 495 515
"gene_5309" 2 4 8 0 0 0 10 7 7 0 1 2
"gene_5310" 274 258 348 199 229 162 222 289 293 367 286 298
"gene_5311" 69 49 32 25 36 34 22 26 32 68 84 54
"gene_5312" 295 248 250 41 29 79 89 116 70 142 126 166
"gene_5313" 28 22 39 45 40 16 47 10 30 7 0 2
"gene_5314" 265 107 150 256 172 364 277 207 168 328 248 199
"gene_5315" 521 385 444 528 510 404 236 328 174 360 317 313
"gene_5316" 307 215 216 318 204 432 233 422 374 338 535 511
"gene_5317" 193 133 341 421 369 438 289 361 222 148 151 117
"gene_5318" 664 569 693 611 672 739 447 448 367 374 460 301
"gene_5319" 27 21 36 9 20 10 4 4 7 8 15 3
"gene_5320" 3 8 1 2 6 1 0 0 0 3 4 5
"gene_5321" 344 273 259 437 468 419 335 395 398 453 466 524
"gene_5322" 324 244 353 650 312 405 261 268 243 402 408 476
"gene_5323" 1041 1267 1030 856 893 1118 1173 1165 1051 676 655 630
"gene_5324" 8 27 12 1 6 3 20 13 21 7 9 10
"gene_5325" 3108 3373 3078 4071 4332 5055 3048 2686 2736 2145 2106 1824
"gene_5326" 5612 6046 6228 5036 5218 5586 4899 7118 7639 7241 6800 5961
"gene_5327" 453 407 374 695 441 437 684 620 593 645 331 349
"gene_5328" 75 204 98 167 139 90 86 79 98 132 87 81
"gene_5329" 1015 1432 1069 968 1081 865 1018 1066 1084 921 838 1022
"gene_5330" 431 330 247 663 468 295 463 527 668 276 315 273
"gene_5331" 664 344 492 300 704 459 609 720 737 413 435 367
"gene_5332" 2095 1742 1747 889 867 770 1643 1413 1935 861 1084 850
"gene_5333" 749 994 1024 716 803 825 1467 1379 1663 886 864 1048
"gene_5334" 993 830 747 1222 950 1067 894 1039 922 894 713 1057
"gene_5335" 481 471 408 1156 853 702 356 360 260 528 563 571
"gene_5336" 686 832 731 816 767 958 942 1089 971 1598 1810 1882
"gene_5337" 7 15 14 7 1 4 6 1 5 0 0 0
"gene_5338" 221 141 283 169 152 215 162 248 99 241 214 185
"gene_5339" 5241 3287 4472 4494 3614 4768 5174 4722 4721 5061 5523 5053
"gene_5340" 107 111 153 122 187 196 201 237 213 162 150 165
"gene_5341" 113 164 61 204 157 190 129 124 158 99 130 124
"gene_5342" 0 0 0 0 0 0 15 9 29 8 0 1
"gene_5343" 83 210 146 210 289 164 226 221 251 236 222 221
"gene_5344" 3370 3058 3099 2698 2561 4113 2321 2412 2335 2114 2476 2494
"gene_5345" 6 10 10 4 1 2 52 53 38 2 3 1
"gene_5346" 116 152 128 233 225 312 198 181 155 364 284 308
"gene_5347" 0 0 0 0 0 0 0 0 5 11 0 9
"gene_5348" 460 499 504 393 537 352 777 727 428 968 575 847
"gene_5349" 1130 1076 1423 1636 1599 1525 1601 1545 1558 970 1104 1086
"gene_5350" 904 698 645 792 477 507 459 338 454 593 615 605
"gene_5351" 91 90 80 318 160 215 545 375 406 257 349 320
"gene_5352" 38 79 52 20 25 8 41 110 84 20 25 32
"gene_5353" 45 32 76 3 1 1 13 8 26 22 12 16
"gene_5354" 24 7 16 116 113 143 132 122 62 262 170 173
"gene_5355" 104 45 82 27 42 21 67 59 58 173 152 101
"gene_5356" 1002 692 976 1146 975 878 727 865 752 1290 1042 1346
"gene_5357" 13 10 19 65 53 54 39 33 32 16 12 28
"gene_5358" 177 128 197 267 211 224 389 325 284 180 159 141
"gene_5359" 396 350 552 933 1150 851 791 990 1040 507 630 383
"gene_5360" 11058 10072 9317 6178 5878 6019 7883 8312 7724 9972 11379 11433
"gene_5361" 662 645 620 596 612 497 376 613 393 1183 1259 924
"gene_5362" 6398 4747 4966 3607 4239 4028 6318 3970 4704 5938 4687 5633
"gene_5363" 124 94 83 105 82 84 58 58 61 104 140 122
"gene_5364" 3729 3712 3980 4195 5858 4657 5564 5988 5421 3533 5328 4173
"gene_5365" 21 18 17 212 199 219 55 37 116 101 53 79
"gene_5366" 62 55 41 79 39 65 29 108 33 79 53 163
"gene_5367" 947 845 754 924 736 644 1555 1426 1658 1302 1231 1058
"gene_5368" 225 229 297 82 85 120 169 150 144 235 275 313
"gene_5369" 1942 1772 2267 2394 1792 1218 2109 1956 2191 2753 2958 2530
"gene_5370" 321 335 290 572 398 307 276 347 378 458 522 272
"gene_5371" 28 14 10 7 16 15 13 30 48 13 6 8
"gene_5372" 8 10 15 8 9 3 28 16 10 13 8 8
"gene_5373" 2873 2888 2498 2418 2117 2420 2398 2444 2959 2252 1969 2744
"gene_5374" 1492 1518 1336 771 998 1128 719 810 673 1725 1361 1411
"gene_5375" 357 358 252 879 955 1221 1150 547 927 775 667 639
"gene_5376" 282 146 287 467 259 341 187 127 128 345 387 365
"gene_5377" 1074 916 860 1297 1168 1335 1945 1605 1717 1207 1255 966
"gene_5378" 147 91 90 196 192 202 59 80 78 114 168 164
"gene_5379" 232 412 166 260 127 114 113 165 159 196 210 107
"gene_5380" 75 36 70 163 201 147 75 66 57 95 135 56
"gene_5381" 279 302 319 333 288 350 515 680 692 513 358 359
"gene_5382" 491 676 428 392 472 328 587 641 416 206 332 195
"gene_5383" 1717 1293 1867 1747 1440 1326 1323 957 1611 1492 1478 1594
"gene_5384" 276 335 207 553 737 932 318 404 385 248 388 303
"gene_5385" 3959 3508 3781 3242 2773 3567 2877 4238 3082 5376 4417 4535
"gene_5386" 1030 940 1014 1133 1263 840 928 978 1113 969 1281 819
"gene_5387" 645 813 617 795 735 656 685 550 638 919 830 933
"gene_5388" 2198 2294 2612 1901 1948 1913 2750 2319 2012 2690 2529 2072
"gene_5389" 1905 1578 1962 1588 1500 1872 1847 1436 1438 1419 1219 1067
"gene_5390" 1264 1045 1261 1642 1356 1501 899 945 827 998 978 871
"gene_5391" 204 164 179 73 54 73 156 127 127 75 42 44
"gene_5392" 18 7 21 23 16 24 19 37 18 24 16 28
"gene_5393" 101 56 93 16 29 44 22 29 87 95 79 79
"gene_5394" 170 228 207 574 467 461 193 253 273 319 186 244
"gene_5395" 600 827 606 591 535 620 329 298 422 539 519 432
"gene_5396" 1257 990 1381 713 845 750 1057 1256 952 773 573 888
"gene_5397" 133 52 168 58 71 136 12 39 12 122 174 108
"gene_5398" 11 9 3 1 6 3 0 0 0 0 0 0
"gene_5399" 193 163 139 206 135 158 184 262 234 124 86 112
"gene_5400" 20 7 18 27 52 26 21 15 16 21 12 6
"gene_5401" 442 332 344 118 101 165 165 192 168 345 388 437
"gene_5402" 4852 5621 5956 8162 8825 8016 6879 9805 8272 7897 8262 6581
"gene_5403" 2899 3664 4562 2197 3490 5088 3461 3515 2799 3541 2418 2248
"gene_5404" 623 588 442 1058 1010 1119 535 450 658 1084 1088 1397
"gene_5405" 612 470 554 801 711 802 528 842 425 528 543 542
"gene_5406" 66 38 81 159 152 168 176 216 148 127 104 176
"gene_5407" 22 28 16 135 132 124 102 68 70 101 68 92
"gene_5408" 5043 7592 6041 6504 5633 5016 3413 5059 3646 4448 4973 4745
"gene_5409" 64 56 134 145 194 276 131 193 121 64 38 28
"gene_5410" 0 0 0 2 1 8 0 0 0 0 0 0
"gene_5411" 107 106 124 136 89 80 75 52 58 110 90 175
"gene_5412" 1418 1515 1486 1083 1269 1026 1229 1230 1133 1291 1568 1801
"gene_5413" 50 39 62 65 50 52 45 69 34 51 74 86
"gene_5414" 115 273 296 246 257 524 134 190 116 226 209 364
"gene_5415" 1625 2181 1876 2603 2904 3085 2642 2740 2215 2965 2924 2705
"gene_5416" 113 114 65 80 98 75 81 48 98 34 23 15
"gene_5417" 53 73 73 63 47 65 50 141 125 221 87 158
"gene_5418" 2290 1371 1810 4496 3920 3906 2502 2178 2405 3612 3782 3382
"gene_5419" 109 80 134 58 128 242 68 144 82 55 73 105
"gene_5420" 10 8 51 8 5 2 32 18 29 11 7 13
"gene_5421" 15 19 16 16 9 16 64 56 55 81 41 58
"gene_5422" 1544 2068 2027 1319 2053 1799 1758 1513 1429 1779 1840 1742
"gene_5423" 60 85 80 28 33 34 4 36 47 30 14 22
"gene_5424" 6321 4502 6186 6270 8508 6961 6378 5915 9365 6018 5347 4615
"gene_5425" 217 183 227 232 201 188 128 317 273 221 104 156
"gene_5426" 97 43 59 192 121 109 99 124 112 57 43 106
"gene_5427" 675 342 750 366 422 298 652 807 602 675 631 696
"gene_5428" 218 161 154 190 188 121 345 179 408 101 88 181
"gene_5429" 40 49 44 3 6 19 13 26 27 72 13 49
"gene_5430" 4139 3208 2784 3527 3569 3788 3439 3056 2848 2202 3525 2856
"gene_5431" 1726 1993 1670 2255 2378 3242 1319 1255 1229 1709 1938 2659
"gene_5432" 1412 1130 903 1148 1408 1234 992 1263 1165 1027 1036 979
"gene_5433" 3613 2706 3099 3101 3561 3733 1996 2471 2051 1675 1627 1458
"gene_5434" 191 194 143 128 102 122 75 202 110 91 104 68
"gene_5435" 552 519 531 360 432 298 565 630 491 340 247 257
"gene_5436" 49 61 41 15 19 16 22 12 10 21 25 21
"gene_5437" 157 96 197 148 124 182 121 127 136 137 154 82
"gene_5438" 285 328 287 151 188 188 284 123 295 209 266 174
"gene_5439" 522 585 624 390 285 315 693 602 723 789 557 644
"gene_5440" 1370 1563 1433 1541 1291 1278 1168 1040 1053 1347 1845 1725
"gene_5441" 1454 1048 1346 1377 1190 1272 1041 1619 1230 1279 1039 911
"gene_5442" 256 136 125 161 161 179 280 205 172 289 238 308
"gene_5443" 82 85 107 284 165 265 113 113 59 115 88 94
"gene_5444" 1541 1784 1538 1636 1357 1373 921 1166 953 1734 1496 1638
"gene_5445" 365 474 499 787 815 609 474 537 458 506 778 347
"gene_5446" 679 599 417 476 778 630 392 420 324 229 187 278
"gene_5447" 4 8 10 41 24 37 25 29 16 22 55 32
"gene_5448" 1629 1632 1464 1892 2199 2163 893 779 1122 2633 2435 3042
"gene_5449" 26 15 23 0 0 0 4 9 1 27 34 49
"gene_5450" 80 72 67 13 18 10 30 55 35 56 40 52
"gene_5451" 98 102 151 422 267 357 513 406 318 274 344 278
"gene_5452" 844 976 811 454 596 519 578 556 519 710 611 495
"gene_5453" 163 273 185 197 73 112 261 223 238 95 216 242
"gene_5454" 5153 5229 7115 5570 3648 4313 5326 4375 4609 5106 5023 4227
"gene_5455" 218 281 170 151 185 188 122 87 122 106 98 102
"gene_5456" 2084 1913 2164 2105 1196 2058 1725 1331 1501 2361 2455 1464
"gene_5457" 1632 1724 1492 1465 2058 1302 2059 1809 1852 1425 1674 1607
"gene_5458" 1304 1087 1212 1190 1445 1361 1868 1936 2517 1933 2608 1540
"gene_5459" 425 421 421 953 648 740 465 870 763 808 548 598
"gene_5460" 179 252 146 211 377 313 227 214 231 302 381 273
"gene_5461" 0 0 0 13 12 18 7 12 3 33 64 48
"gene_5462" 204 231 136 194 219 141 258 204 222 106 153 126
"gene_5463" 216 162 221 127 113 115 132 98 79 280 198 222
"gene_5464" 1901 1925 1546 2551 1720 2104 1832 1362 1983 1743 1695 1774
"gene_5465" 7 1 1 7 15 5 7 12 5 31 52 19
"gene_5466" 1287 1449 1157 1065 1133 1172 1182 921 1161 1385 1379 1191
"gene_5467" 1362 1294 1458 1352 1148 1428 1622 1939 1424 1142 968 1104
"gene_5468" 78 105 142 93 170 130 100 118 82 156 43 108
"gene_5469" 40 22 20 10 33 11 18 46 33 53 67 50
"gene_5470" 303 283 252 355 355 351 559 303 501 517 656 607
"gene_5471" 21 21 18 21 44 34 15 10 7 76 73 74
"gene_5472" 3788 5322 3192 2518 2881 3429 3242 3725 3919 4105 3527 3556
"gene_5473" 268 274 445 217 261 226 313 304 338 367 385 230
"gene_5474" 4995 4987 5024 4342 3893 3491 5990 5366 4764 4715 3642 5211
"gene_5475" 268 226 228 608 662 526 519 467 498 355 371 499
"gene_5476" 6387 7768 6631 6302 5518 4981 6596 10078 7364 6000 7989 5733
"gene_5477" 4408 4502 4353 2470 3609 3320 2565 4576 4156 3242 3012 3388
"gene_5478" 1552 1075 1457 1256 1176 1308 1342 1273 1473 2011 2144 1876
"gene_5479" 1 1 0 1 11 1 13 19 21 2 1 2
"gene_5480" 155 128 102 85 84 108 131 126 147 70 54 103
"gene_5481" 73 122 58 76 72 136 102 110 74 102 50 52
"gene_5482" 18657 14030 12245 14987 13791 11313 13389 12273 11778 9258 9384 13393
"gene_5483" 279 234 283 185 170 148 143 121 118 143 210 196
"gene_5484" 211 315 265 235 194 182 183 384 324 207 210 257
"gene_5485" 945 554 839 390 458 429 1285 1187 1010 982 915 888
"gene_5486" 599 355 355 159 264 222 326 104 131 210 181 262
"gene_5487" 524 457 588 352 325 369 471 1008 792 182 213 178
"gene_5488" 522 358 379 479 573 347 324 296 290 435 507 523
"gene_5489" 45 24 19 32 39 60 37 31 55 101 124 148
"gene_5490" 34 127 119 85 30 47 118 156 166 58 93 67
"gene_5491" 736 682 443 783 716 873 863 555 473 450 440 627
"gene_5492" 5002 1952 4137 5143 4428 3714 4884 5835 4815 5555 4744 4636
"gene_5493" 808 761 795 601 791 1047 861 878 945 824 1276 1176
"gene_5494" 691 790 868 793 703 547 659 766 662 509 500 505
"gene_5495" 1388 843 1493 1021 1525 1348 1459 1768 1407 1064 1083 1013
"gene_5496" 2599 2658 2669 1974 2792 2752 2283 2158 2153 2745 3027 2865
"gene_5497" 399 492 374 715 476 488 600 514 498 542 561 624
"gene_5498" 39 10 24 0 0 0 8 6 5 0 0 0
"gene_5499" 9816 10118 9947 8085 6874 8316 8122 7268 8917 8194 9573 8910
"gene_5500" 1661 2080 1436 1481 2228 1704 1893 2050 1929 1036 1622 1946
"gene_5501" 0 0 0 4 2 3 0 0 0 1 0 5
"gene_5502" 24 7 12 39 16 42 33 18 21 6 38 31
"gene_5503" 63 90 95 26 50 3 61 104 75 33 19 17
"gene_5504" 42 41 62 92 68 90 40 54 19 64 93 42
"gene_5505" 2 3 7 3 1 4 1 5 3 0 0 0
"gene_5506" 456 401 206 122 110 131 275 269 187 328 312 285
"gene_5507" 136 205 172 236 325 358 136 84 108 219 231 162
"gene_5508" 1135 1098 1191 1068 1116 1313 761 840 653 1719 2590 1795
"gene_5509" 2056 1965 1882 1276 1190 1511 1298 1125 1073 670 821 916
"gene_5510" 1498 1332 1008 1689 1679 1641 1342 1467 1439 1093 1639 1191
"gene_5511" 862 1215 948 968 661 824 1445 1379 1743 1135 947 1339
"gene_5512" 973 501 710 534 530 470 673 461 519 333 290 276
"gene_5513" 916 718 1001 701 492 575 561 741 543 518 641 704
"gene_5514" 1245 1095 958 547 763 692 634 627 712 569 916 659
"gene_5515" 281 339 299 96 196 84 198 235 235 119 109 140
"gene_5516" 1498 1515 1147 1465 1453 1435 1613 1968 1564 1852 1830 1842
"gene_5517" 525 670 691 925 727 896 765 878 624 768 806 365
"gene_5518" 862 628 473 529 695 572 383 557 496 775 692 512
"gene_5519" 92 24 108 29 15 21 18 58 24 102 81 112
"gene_5520" 499 456 552 644 788 544 336 608 418 807 828 708
"gene_5521" 21036 22093 14790 18145 17616 20107 18235 19119 15884 21743 17315 23750
"gene_5522" 13 7 13 73 57 105 66 76 30 55 49 44
"gene_5523" 36 37 27 19 13 13 79 82 97 62 50 97
"gene_5524" 868 558 772 1156 1324 917 568 608 804 715 578 864
"gene_5525" 75 55 58 37 107 57 47 35 27 31 49 35
"gene_5526" 847 827 833 1325 1144 1609 761 892 843 831 667 890
"gene_5527" 44 59 55 495 323 505 208 165 189 399 435 430
"gene_5528" 7809 8383 8907 5768 5975 6218 10759 11793 10222 8466 8049 5821
"gene_5529" 5193 4994 5044 4693 5976 6358 4895 8658 7205 6602 5159 5083
"gene_5530" 28 28 39 114 55 113 59 53 102 71 126 153
"gene_5531" 1 0 15 0 0 0 0 0 0 3 1 1
"gene_5532" 1704 1797 1592 1399 1160 1099 796 970 613 864 952 638
"gene_5533" 4062 3545 4625 2347 4070 3484 4464 4224 3921 4402 3176 3832
"gene_5534" 1626 1607 1498 1705 1684 1668 2061 1784 1832 2510 2052 1641
"gene_5535" 741 596 641 710 710 1072 493 879 616 1057 713 693
"gene_5536" 680 793 928 239 195 196 669 561 565 637 448 752
"gene_5537" 2955 4232 4048 3822 3588 4208 3313 4333 2915 4892 4884 5395
"gene_5538" 42 28 31 36 40 48 88 27 26 38 43 40
"gene_5539" 1822 1333 1621 1917 1613 1735 3664 3061 3786 3029 2302 2629
"gene_5540" 1582 1126 1308 2465 2674 2526 1255 1603 2441 1440 989 1095
"gene_5541" 44 99 76 102 96 120 78 95 28 121 86 167
"gene_5542" 310 231 201 361 279 247 100 104 115 308 372 269
"gene_5543" 56 40 74 139 54 57 144 77 104 84 88 86
"gene_5544" 1163 1176 1107 790 790 1007 757 918 724 968 876 1053
"gene_5545" 1830 1498 2228 1517 1873 1504 2903 1978 2086 2662 1947 1962
"gene_5546" 1258 1313 1513 1679 1675 1647 2018 1704 1718 1118 1056 1600
"gene_5547" 612 457 571 348 401 264 353 378 435 267 402 325
"gene_5548" 2712 1596 1699 1894 1876 1784 2619 2188 2228 1789 2217 2338
"gene_5549" 118 161 155 77 56 38 153 65 207 217 202 126
"gene_5550" 1918 2103 2475 2099 1843 1384 2731 2657 2568 1558 1357 1375
"gene_5551" 939 1039 1083 1146 1207 972 799 899 1078 707 688 670
"gene_5552" 1930 2222 2044 1217 1148 1482 2482 2415 1965 2763 3092 2173
"gene_5553" 978 802 484 805 1114 841 567 573 313 1266 1050 1118
"gene_5554" 382 473 308 316 204 251 335 367 367 326 301 351
"gene_5555" 195 308 299 453 281 387 379 248 300 252 187 201
"gene_5556" 3101 3650 5775 4893 4438 2592 4056 4535 5350 4279 4607 3655
"gene_5557" 5487 4498 5584 4578 5166 7284 5244 5817 7464 6527 5518 6236
"gene_5558" 2396 2562 2164 2614 2378 3262 4405 3697 3186 2028 2988 2978
"gene_5559" 7 10 12 25 24 8 1 6 3 5 2 16
"gene_5560" 218 176 173 201 113 190 335 316 318 116 176 156
"gene_5561" 56 57 79 61 109 99 72 56 104 56 91 31
"gene_5562" 11 25 7 109 119 159 56 65 56 44 18 49
"gene_5563" 3038 2440 2279 3225 2576 2649 3993 3723 3996 3891 4043 4156
"gene_5564" 2404 3079 3133 2848 2801 3112 2785 3061 2541 2256 2278 2036
"gene_5565" 21 17 34 21 30 21 0 0 0 2 4 2
"gene_5566" 230 215 175 175 193 240 279 282 244 250 277 264
"gene_5567" 576 715 735 1489 1459 1713 513 843 647 823 616 800
"gene_5568" 501 750 694 571 781 665 672 886 927 380 460 395
"gene_5569" 591 639 630 257 395 490 428 235 379 558 473 387
"gene_5570" 42 27 84 60 98 46 80 62 87 62 57 43
"gene_5571" 3407 3428 3559 4042 3338 3559 6939 6800 5340 3933 3567 3773
"gene_5572" 62 81 98 87 34 116 151 104 109 126 63 112
"gene_5573" 10 88 39 10 18 19 0 0 0 8 32 7
"gene_5574" 339 352 265 262 372 438 232 183 209 446 410 300
"gene_5575" 2687 3241 2887 2796 2331 2321 2421 3697 2974 3401 2567 3041
"gene_5576" 11958 11512 10923 8476 8416 8027 10064 11472 9945 9571 8095 8984
"gene_5577" 434 498 388 461 547 525 262 170 136 173 304 277
"gene_5578" 52 154 101 219 141 216 98 88 138 123 166 140
"gene_5579" 72 67 105 32 35 30 30 30 18 50 78 65
"gene_5580" 416 435 380 258 233 242 223 142 245 1164 722 1125
"gene_5581" 2104 1858 2213 4690 3930 3539 3272 2498 2154 2105 2052 2185
"gene_5582" 36 31 18 18 5 22 4 13 6 74 22 50
"gene_5583" 0 0 0 7 0 1 4 5 2 16 8 15
"gene_5584" 24 32 67 21 33 30 81 44 58 127 81 100
"gene_5585" 709 802 505 516 678 459 573 598 527 642 819 832
"gene_5586" 869 717 833 457 392 505 1099 721 896 644 844 1296
"gene_5587" 137 107 166 239 292 241 280 38 92 152 222 118
"gene_5588" 15 7 8 52 21 28 36 16 22 18 13 19
"gene_5589" 3491 4311 2924 4431 4341 3880 2525 2875 2252 3575 3485 3458
"gene_5590" 408 484 473 848 688 759 624 904 798 632 684 680
"gene_5591" 822 999 1252 693 684 794 528 873 730 861 784 746
"gene_5592" 147 113 92 181 155 153 125 141 141 155 204 185
"gene_5593" 734 845 1010 1060 895 1730 776 1099 1021 798 953 765
"gene_5594" 113 188 256 187 98 207 114 78 153 200 167 178
"gene_5595" 688 1075 922 853 1361 816 277 145 232 922 787 986
"gene_5596" 1481 1570 1156 1523 1581 1887 1178 1261 1175 1886 1899 1762
"gene_5597" 6568 7184 6166 6767 8658 6142 7669 9319 6882 7238 5585 6695
"gene_5598" 67 48 30 38 32 64 98 121 216 83 175 147
"gene_5599" 7426 7167 7560 3045 4004 3416 7917 7095 4981 6473 7698 7622
"gene_5600" 466 355 455 464 488 256 225 186 235 320 161 175
"gene_5601" 3716 4017 5150 4028 4311 2551 3079 4742 4675 5672 4634 4718
"gene_5602" 204 215 90 65 158 133 65 85 88 74 110 195
"gene_5603" 1004 1021 988 1036 712 768 997 925 978 713 922 872
"gene_5604" 1132 1587 1158 1238 1471 1180 1865 1235 1590 1167 1005 1143
"gene_5605" 369 283 284 305 340 367 608 483 540 396 839 612
"gene_5606" 2601 2673 3025 2135 2608 1970 2998 2110 2665 2368 2754 2548
"gene_5607" 1028 994 1013 999 1111 1038 915 1315 850 1448 1498 1311
"gene_5608" 208 313 176 372 290 338 261 227 300 324 182 427
"gene_5609" 328 515 587 782 787 802 647 565 698 436 445 525
"gene_5610" 3407 2883 2853 4898 4952 3852 3179 3250 3151 2883 3870 5138
"gene_5611" 356 415 265 953 887 896 274 395 322 277 360 669
"gene_5612" 245 188 202 713 375 422 516 488 485 286 316 208
"gene_5613" 178 158 212 225 136 223 207 199 230 215 144 165
"gene_5614" 162 136 125 108 148 116 123 167 161 428 185 185
"gene_5615" 549 462 303 553 505 455 553 303 540 378 264 339
"gene_5616" 1975 1804 1866 1457 1676 1514 1245 939 1047 2458 2249 2002
"gene_5617" 427 407 440 115 101 186 199 264 318 272 296 228
"gene_5618" 734 1233 839 464 421 562 650 488 527 398 290 200
"gene_5619" 3821 3525 3739 4554 4669 4147 4028 3205 3428 5019 5050 6686
"gene_5620" 2029 1908 1601 2281 1351 1799 2224 2836 2742 2585 2429 2652
"gene_5621" 572 572 533 390 407 363 625 454 628 506 476 437
"gene_5622" 534 345 276 367 458 485 627 535 725 552 715 797
"gene_5623" 392 325 315 285 215 308 236 135 167 110 118 202
"gene_5624" 196 196 225 235 251 234 62 88 62 176 203 246
"gene_5625" 776 797 893 950 706 930 575 554 426 932 987 970
"gene_5626" 0 0 0 11 9 13 0 0 0 23 8 13
"gene_5627" 1120 1255 1558 1438 1173 1361 1077 940 1018 1233 1442 1621
"gene_5628" 36 37 50 92 145 164 60 51 48 99 74 61
"gene_5629" 1631 1604 1546 2205 1521 1396 2303 1933 1951 1679 1364 1570
"gene_5630" 369 284 425 675 508 721 224 195 279 509 681 551
"gene_5631" 84 88 101 32 47 57 69 32 69 66 142 88
"gene_5632" 132 203 136 84 125 57 102 127 67 118 57 68
"gene_5633" 1782 1539 1469 1332 1163 1427 1306 1317 1593 1331 1112 1070
"gene_5634" 96 130 85 108 193 164 367 233 282 192 212 159
"gene_5635" 3 7 2 10 7 7 0 0 0 0 0 0
