"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_3272" 327 348 232 138 164 133 283 323 459 189 262 152
"gene_3273" 6342 7102 5886 7400 6812 6314 5288 4932 5758 4992 4936 5744
"gene_3274" 270 371 505 218 242 191 218 485 298 218 326 124
"gene_3275" 935 965 420 1492 1711 1859 1938 1812 1503 923 1150 838
"gene_3276" 79 29 114 48 44 8 79 117 148 12 6 6
"gene_3277" 7859 7029 8211 8550 7427 8191 6185 5785 8115 6548 6053 6092
"gene_3278" 2 0 0 0 0 0 0 0 0 55 102 65
"gene_3279" 555 427 474 439 348 408 330 286 683 620 450 502
"gene_3280" 1574 1429 1614 1021 1906 1792 2171 1258 1270 1380 1917 1642
"gene_3281" 8617 9391 9677 11233 9742 10509 17303 17715 12395 7300 9077 9288
"gene_3282" 115 120 155 29 94 76 250 314 268 250 156 223
"gene_3283" 1442 1605 1247 2747 2536 2914 2379 2323 2523 2250 2132 1941
"gene_3284" 21002 21041 17323 18141 19402 18338 14405 21191 21780 22021 19252 20836
"gene_3285" 8958 6939 8239 7776 6576 9405 10152 8944 5355 7650 7259 9248
"gene_3286" 8927 7876 9873 3133 4350 4371 5030 5092 3976 3959 5064 5185
"gene_3287" 38 45 76 61 36 76 459 271 238 317 261 202
"gene_3288" 2971 3089 2812 3208 2626 2706 2474 2321 3492 3195 4321 3305
"gene_3289" 100 142 42 15 41 36 9 18 32 0 0 0
"gene_3290" 0 0 0 18 9 12 9 9 17 12 2 30
"gene_3291" 595 730 682 997 736 473 495 347 402 336 242 462
"gene_3292" 3214 3612 4533 2533 4127 4282 3542 4891 5073 4429 2605 5095
"gene_3293" 35 8 14 5 9 5 0 2 5 73 36 50
"gene_3294" 382 258 261 238 145 124 274 318 436 430 333 555
"gene_3295" 662 935 962 632 845 785 424 614 518 1364 735 1009
"gene_3296" 71 364 227 224 206 206 150 145 176 221 279 408
"gene_3297" 429 424 555 1061 706 786 885 1029 1302 426 373 436
"gene_3298" 956 1220 970 644 592 456 1438 1532 1330 1423 1285 1702
"gene_3299" 41 9 12 14 9 3 0 0 0 0 0 0
"gene_3300" 11 11 23 5 2 12 29 76 47 0 0 0
"gene_3301" 4179 4539 4821 7591 7659 8774 10435 10032 10015 7977 5365 10268
"gene_3302" 641 798 632 544 592 520 1232 1417 1302 695 798 1102
"gene_3303" 0 0 0 0 0 0 2 5 3 0 0 0
"gene_3304" 10177 9929 14598 12708 10652 9818 14311 14927 13565 10623 12174 10770
"gene_3305" 161 105 171 52 38 64 238 148 262 135 218 152
"gene_3306" 427 317 533 227 400 332 582 685 1120 808 448 626
"gene_3307" 4203 4277 3214 5017 4259 4650 4282 4506 4062 3741 3626 3497
"gene_3308" 97 108 105 108 65 85 5 0 6 44 44 35
"gene_3309" 45 92 52 17 12 18 12 9 14 18 15 21
"gene_3310" 3279 3994 3926 2548 3703 3656 3545 3426 4585 3568 3068 3350
"gene_3311" 1047 1179 773 671 850 898 608 609 592 609 939 588
"gene_3312" 797 783 786 885 741 818 603 826 739 556 652 609
"gene_3313" 652 721 677 933 1002 698 1144 1182 1053 1138 1402 1297
"gene_3314" 10389 7491 8415 10294 9211 10533 11741 13852 12545 11000 10739 10812
"gene_3315" 6 9 14 45 82 64 36 29 15 109 67 38
"gene_3316" 862 697 421 947 902 974 1624 915 1259 1117 889 1279
"gene_3317" 4824 4223 4768 5661 6027 5342 3961 3859 3321 4568 4886 4524
"gene_3318" 34438 53374 30077 42639 30456 37541 43562 31677 54198 33727 47433 37998
"gene_3319" 12414 8341 13370 9306 7576 8409 11188 11729 12320 8448 10774 10920
"gene_3320" 641 618 415 985 815 677 585 617 779 414 532 809
"gene_3321" 759 642 811 668 1018 903 668 676 502 744 794 617
"gene_3322" 3461 2783 3739 4474 4565 4765 3527 3811 4035 3182 3539 4755
"gene_3323" 11208 12208 8598 6247 6402 7977 6030 7517 7927 8626 11305 10862
"gene_3324" 139 214 247 235 408 518 717 518 508 309 391 294
"gene_3325" 7020 6464 6911 6167 4598 6045 4167 3829 3209 5811 6389 6100
"gene_3326" 2832 2889 2321 2014 1186 1709 2764 3867 2818 2317 2641 2383
"gene_3327" 3200 3244 3489 3588 4488 4480 3973 4459 4411 7109 6089 5565
"gene_3328" 7224 8450 6179 4679 7223 8165 9706 9573 16408 10506 8777 9820
"gene_3329" 6495 5911 7524 5491 5341 6158 4561 5139 5076 5952 6767 6003
"gene_3330" 11953 8791 7656 13732 10255 10502 13026 10720 11118 13300 12955 12877
"gene_3331" 320 189 218 291 218 241 135 241 245 615 577 353
"gene_3332" 2573 2591 2536 3852 4962 3583 2295 2668 2065 1376 2000 1280
"gene_3333" 1112 948 902 777 720 855 1870 2174 2618 1452 815 662
"gene_3334" 89 103 182 55 97 23 214 232 241 58 65 45
"gene_3335" 417 603 329 589 726 756 288 500 394 359 695 403
"gene_3336" 532 756 755 645 736 661 717 1058 786 798 858 741
"gene_3337" 889 1211 889 1214 815 812 1098 1386 948 959 935 850
"gene_3338" 2 3 0 0 0 0 0 0 0 0 0 0
"gene_3339" 1423 1105 1053 520 814 636 732 603 824 1029 880 1321
"gene_3340" 4238 3288 2214 3065 2586 2497 2517 2350 2106 2677 3520 2336
"gene_3341" 1117 1147 798 1474 1445 1232 1073 1395 935 920 1108 906
"gene_3342" 3195 2323 2186 4465 3168 3692 1618 2283 1989 3318 3724 3473
"gene_3343" 1742 1689 2188 1677 1244 1356 1424 767 1127 1256 2124 1642
"gene_3344" 126 126 95 103 145 120 62 52 26 288 92 177
"gene_3345" 2412 2030 3073 2809 2811 3044 2983 4409 3145 3124 2694 3430
"gene_3346" 505 736 430 102 74 217 183 176 300 733 565 620
"gene_3347" 2580 2209 2209 3067 3750 2788 2247 2570 3015 2858 3305 3258
"gene_3348" 2050 1686 2021 2259 2298 1727 1255 1644 1462 1883 1167 1536
"gene_3349" 4115 3576 3239 5783 4248 4497 3552 4550 4803 3483 2983 3938
"gene_3350" 7826 13118 8985 8277 7692 6321 11848 9777 11074 9026 10586 10211
"gene_3351" 709 848 521 886 1008 1027 895 779 468 1145 1336 1336
"gene_3352" 2686 2186 2418 880 739 812 933 1067 867 1412 3667 1539
"gene_3353" 352 436 420 326 458 162 842 518 389 359 477 673
"gene_3354" 5514 4839 6097 6177 5985 6927 7373 9597 7048 4521 4458 4185
"gene_3355" 88 74 64 0 0 0 29 55 39 9 27 29
"gene_3356" 1671 2341 2664 1977 1047 976 2152 2050 1485 3121 3494 3652
"gene_3357" 2498 1839 2327 2659 2582 3000 2176 2095 2353 1130 814 1102
"gene_3358" 6045 6608 5194 6359 6885 7980 8288 5947 9370 5402 7694 6527
"gene_3359" 897 938 715 1355 1303 1265 498 611 667 909 1120 1123
"gene_3360" 179 244 261 189 136 232 423 315 308 311 373 305
"gene_3361" 5562 5994 5350 4245 4979 4197 1517 2288 1780 4803 5086 4256
"gene_3362" 4985 4397 5312 6326 6036 6927 5529 4177 6853 7436 8055 7855
"gene_3363" 2267 2605 2708 2538 1650 1686 2538 2903 3259 1983 2180 1136
"gene_3364" 505 500 615 479 439 629 692 794 391 473 480 705
"gene_3365" 2339 2877 3545 2344 2333 1433 2094 1717 1445 1045 1291 867
"gene_3366" 3174 3177 3477 3048 2882 2661 3209 3671 3092 3867 2985 3058
"gene_3367" 345 470 429 565 385 394 909 638 1005 727 1092 1006
"gene_3368" 205 202 279 205 221 235 165 92 136 236 188 147
"gene_3369" 6492 7056 8532 5989 7267 6264 11005 10605 9827 14997 11752 15232
"gene_3370" 632 718 408 635 582 738 530 845 700 1000 1279 1056
"gene_3371" 1606 1438 1702 2508 2624 2486 2656 2748 3495 2456 2489 2658
"gene_3372" 339 476 323 405 315 517 483 350 630 897 667 568
"gene_3373" 13247 8826 6753 10180 12697 11455 12255 12838 12170 9600 9188 8668
"gene_3374" 44 27 48 20 41 20 30 12 30 52 50 20
"gene_3375" 1156 568 864 617 724 653 776 930 1185 914 759 477
"gene_3376" 467 817 688 1352 1071 924 820 482 553 741 702 515
"gene_3377" 195 214 138 91 41 45 15 15 15 58 73 55
"gene_3378" 908 1103 1038 1398 1223 906 995 942 911 756 803 1185
"gene_3379" 721 906 412 523 459 529 612 548 530 553 477 388
"gene_3380" 4398 3858 5056 6226 5223 6236 4985 5974 4465 5582 6511 6024
"gene_3381" 2135 2423 1171 986 1435 1352 2261 1724 1770 1920 1838 2386
"gene_3382" 1345 1312 911 1036 1108 1206 492 677 1218 994 967 1344
"gene_3383" 4242 3836 3845 2805 2944 2364 3011 3794 3171 4324 4158 4650
"gene_3384" 9685 11273 11117 6524 9076 9906 7520 7603 8559 6879 9447 9359
"gene_3385" 171 302 348 435 594 485 233 365 664 408 311 441
"gene_3386" 3735 4217 5556 3558 4021 3585 3064 4412 4726 4277 4585 3158
"gene_3387" 1067 820 686 1091 600 720 600 538 671 677 806 844
"gene_3388" 2514 3026 3265 2661 3182 3250 3750 4165 3012 1847 1879 2230
"gene_3389" 214 202 291 126 59 139 453 483 280 261 279 345
"gene_3390" 676 602 571 1150 1474 1094 1017 714 1061 1382 1486 1262
"gene_3391" 11427 6886 13029 7035 6453 6373 9917 9762 10980 6861 6698 5709
"gene_3392" 1195 1114 1274 395 538 479 1262 1276 1274 961 808 748
"gene_3393" 623 809 488 738 694 967 486 377 455 756 518 827
"gene_3394" 4938 4302 5058 6056 5644 5523 4312 4414 6717 6150 6021 7900
"gene_3395" 38 5 18 259 155 238 6 15 9 21 41 62
"gene_3396" 4338 3552 3742 4065 4044 4533 4068 4718 3770 4053 3639 5848
"gene_3397" 24 6 15 9 8 9 12 3 38 0 0 0
"gene_3398" 1124 1247 1339 1115 1208 947 780 1402 1132 720 692 486
"gene_3399" 9694 8950 6780 14409 11297 8598 10942 9345 8667 9420 9100 9947
"gene_3400" 455 436 406 764 685 711 480 335 456 253 273 267
"gene_3401" 74 97 129 14 11 42 153 186 139 77 61 12
"gene_3402" 147 148 144 11 29 36 200 191 138 85 71 127
"gene_3403" 1364 1014 1550 739 624 1065 1388 1217 1362 1877 1639 1764
"gene_3404" 2341 4529 3458 4311 4547 4511 3639 3559 3850 3738 3221 6212
"gene_3405" 6473 7908 9030 7980 7714 7926 6539 6182 6844 5403 7058 6085
"gene_3406" 11464 10568 8473 10082 10750 13518 9939 9711 8617 7938 7798 5900
"gene_3407" 8677 7956 10735 8853 9827 10577 9936 9265 11753 15370 9833 13744
"gene_3408" 2398 1979 2152 1662 1255 1252 1118 1262 976 230 430 385
"gene_3409" 894 818 1148 1733 1791 1500 1136 615 673 1065 1230 1482
"gene_3410" 286 412 553 370 277 227 430 171 173 382 326 352
"gene_3411" 6842 6442 4200 5374 5153 5485 5894 5277 5274 5858 3629 5411
"gene_3412" 1882 1992 1733 1880 1909 2047 2648 3094 1953 1615 1529 1874
"gene_3413" 7447 7041 7556 6727 7936 9635 11826 11841 10455 6888 6311 6718
"gene_3414" 209 167 130 432 615 424 361 214 274 233 268 230
"gene_3415" 4026 4423 4074 6008 4442 4424 3903 3514 3870 4488 4141 4582
"gene_3416" 1568 1133 1688 1191 1283 1497 1611 2452 1871 1539 2359 1500
"gene_3417" 1942 1412 1698 2318 2291 1553 2308 1924 1847 1438 2014 1830
"gene_3418" 17 73 74 215 206 261 85 117 164 165 138 73
"gene_3419" 645 564 483 730 903 1015 352 430 598 605 809 720
"gene_3420" 1764 1435 1305 1495 1844 1852 994 874 1318 1373 1774 1452
"gene_3421" 18388 17423 18055 15002 19142 11264 13536 19415 15608 16938 24152 17539
"gene_3422" 27 33 21 3 24 15 29 30 24 118 126 177
"gene_3423" 838 1195 842 509 861 785 1005 661 865 556 624 626
"gene_3424" 855 1015 650 803 1259 1382 973 691 867 638 845 798
"gene_3425" 21 18 55 0 3 9 12 18 29 58 41 36
"gene_3426" 2238 2653 2389 1589 1194 1548 1758 1976 1703 2445 2408 3320
"gene_3427" 39 30 20 47 42 50 21 65 29 0 0 0
"gene_3428" 21 59 44 91 170 111 59 71 21 145 112 239
"gene_3429" 109 118 165 109 103 115 70 39 80 77 30 62
"gene_3430" 1133 621 895 639 723 783 885 956 1258 750 1064 650
"gene_3431" 4541 4976 3700 4344 4656 4979 5074 4421 4580 4565 4797 4953
"gene_3432" 21 21 47 115 53 139 12 0 14 55 45 33
"gene_3433" 1168 974 765 691 724 855 630 477 676 902 785 765
"gene_3434" 185 145 265 145 132 274 123 50 58 271 297 612
"gene_3435" 526 488 377 441 452 482 583 861 530 1511 1506 785
"gene_3436" 367 398 359 491 726 473 174 150 274 259 261 306
"gene_3437" 4147 4053 2994 2652 2744 3086 2402 3044 3383 3114 4817 2859
"gene_3438" 59 118 148 24 17 44 45 6 27 41 44 33
"gene_3439" 5815 4656 5595 8974 8895 9683 8506 6258 8098 4233 4414 5361
"gene_3440" 12 52 11 8 6 8 12 55 18 0 0 0
"gene_3441" 567 847 406 1039 812 979 1232 774 858 606 683 771
"gene_3442" 7423 7611 7605 7480 6844 6917 7542 8538 9347 12748 8018 8452
"gene_3443" 0 0 0 21 0 8 8 23 5 0 0 0
"gene_3444" 171 164 179 402 232 330 379 461 394 265 235 432
"gene_3445" 1511 1308 1456 605 733 858 1636 1744 1685 474 555 459
"gene_3446" 135 280 453 327 303 241 127 279 271 132 58 105
"gene_3447" 4511 5552 4261 5235 5285 7285 4977 5952 5495 7000 8367 7598
"gene_3448" 6 45 3 82 9 53 5 0 14 15 20 41
"gene_3449" 515 509 306 805 712 752 656 591 823 1056 733 511
"gene_3450" 368 836 441 345 256 570 515 568 377 1098 526 594
"gene_3451" 326 273 294 288 227 303 115 167 124 224 297 248
"gene_3452" 10753 7795 11426 13574 7720 11253 9450 8724 8961 9445 8767 9164
"gene_3453" 920 489 597 568 945 524 918 791 794 832 870 1159
"gene_3454" 120 121 144 45 24 35 91 61 65 70 127 65
"gene_3455" 1485 1645 956 636 465 785 1456 1205 1889 1250 1048 1217
"gene_3456" 430 326 377 114 211 236 511 565 529 280 370 302
"gene_3457" 2529 1629 2091 2242 2074 2833 1942 1368 1679 1347 2132 1411
"gene_3458" 630 817 892 611 370 555 298 445 373 306 402 312
"gene_3459" 30 76 42 42 176 111 76 62 86 94 111 120
"gene_3460" 406 323 285 218 232 186 117 71 100 191 285 618
"gene_3461" 77 48 165 171 138 103 9 6 12 117 111 147
"gene_3462" 7345 9106 8123 16052 16426 12844 13812 11826 13006 14461 18030 13041
"gene_3463" 1423 1447 1671 605 883 686 1644 1452 1279 1198 1559 1633
"gene_3464" 9 24 14 0 6 5 58 24 39 3 0 11
"gene_3465" 0 0 0 9 9 18 0 0 0 8 0 9
"gene_3466" 1611 1088 870 2012 1382 1071 1079 1435 842 1267 1229 876
"gene_3467" 130 120 123 27 105 97 64 111 30 27 23 11
"gene_3468" 1620 976 717 386 1088 617 1435 1420 1353 1286 761 806
"gene_3469" 506 227 302 198 135 88 177 155 161 294 295 129
"gene_3470" 2444 2468 2568 1727 2132 1514 1264 2194 1706 1448 1529 1386
"gene_3471" 9645 13456 12952 13838 9647 9615 9306 10156 12064 6432 8400 7788
"gene_3472" 10248 9992 11148 9758 9412 8018 14292 11047 14871 9441 9036 8271
"gene_3473" 4285 5403 4253 2445 2012 1794 3474 3214 3167 2141 1765 2032
"gene_3474" 5297 4265 3864 9918 11414 5571 6344 5464 7892 5608 6148 6665
"gene_3475" 664 974 436 508 488 536 861 727 667 1132 926 898
"gene_3476" 352 297 295 183 170 141 467 389 345 488 452 512
"gene_3477" 232 215 198 139 70 161 289 147 248 170 200 133
"gene_3478" 11708 17698 15632 12715 14374 13664 10745 6962 7847 13333 13082 12962
"gene_3479" 7441 6783 7059 5900 5300 4503 5059 4608 3333 4255 5255 4258
"gene_3480" 1445 1453 1718 1879 2958 2167 3142 2594 2864 1486 2309 1726
"gene_3481" 494 417 518 564 465 598 662 435 642 958 888 583
"gene_3482" 1417 1389 1348 2224 2379 2936 2656 1767 2023 1521 2497 2308
"gene_3483" 2559 2353 3009 4480 4070 4939 5344 4265 3630 2717 2730 2156
"gene_3484" 364 423 439 335 374 259 571 491 514 706 500 439
"gene_3485" 10920 11179 7474 5911 10156 6126 9629 10158 10097 12100 13377 11348
"gene_3486" 62 44 56 55 26 39 91 118 68 142 58 91
"gene_3487" 8556 8745 9414 13541 12674 12433 7871 10965 8142 13273 13753 13682
"gene_3488" 961 791 656 623 621 527 667 735 648 911 936 1048
"gene_3489" 297 198 303 1039 753 792 624 705 553 452 442 368
"gene_3490" 14544 13177 13558 12594 11994 14309 15998 13435 14392 10700 14632 11014
"gene_3491" 2136 1892 1711 2394 2538 2052 1538 1423 1321 3148 3118 2411
"gene_3492" 3906 3356 3024 3267 3889 3073 3632 3906 3915 4814 2915 3308
"gene_3493" 153 445 276 55 71 73 24 39 33 130 91 80
"gene_3494" 509 336 330 685 873 508 611 721 717 432 579 612
"gene_3495" 174 147 165 265 359 355 192 138 79 364 342 217
"gene_3496" 9048 7395 7991 8645 6841 8148 10748 12029 10355 9648 8439 9214
"gene_3497" 117 115 189 300 408 653 298 424 279 109 147 117
"gene_3498" 300 314 250 1203 1179 1347 1652 1589 1373 1038 1317 1011
"gene_3499" 297 329 230 336 358 233 156 136 177 377 453 656
"gene_3500" 98 94 55 36 45 48 208 352 359 171 124 362
"gene_3501" 5630 5121 6853 4488 3862 3368 4902 3779 4065 6371 5358 6391
"gene_3502" 5936 5217 5876 5973 5380 6405 5700 6009 6348 7536 7947 5021
"gene_3503" 8252 9456 9562 7245 5497 5733 6267 5671 7176 5058 8155 6291
"gene_3504" 6136 6847 6998 6111 4377 5198 4515 4252 5148 4935 3597 5226
"gene_3505" 795 1035 698 2797 2086 1667 1189 1008 902 702 1308 1232
"gene_3506" 2985 3191 3209 2400 3668 3552 3483 3418 3052 3518 3673 2585
"gene_3507" 306 467 453 755 1047 777 256 397 176 389 395 367
"gene_3508" 429 386 305 221 61 259 161 161 164 577 371 536
"gene_3509" 8462 6991 7798 7488 6635 6642 3856 3677 4220 8377 6170 9209
"gene_3510" 553 476 388 479 733 741 491 258 382 268 355 311
"gene_3511" 29803 26288 27794 23680 26274 24097 17486 23573 18286 28486 26176 23208
"gene_3512" 1464 1336 1479 1368 1565 1521 1150 1605 2441 2518 1870 1702
"gene_3513" 27602 29694 24073 21736 23848 23253 21647 23709 23644 25015 24126 25742
"gene_3514" 32 61 74 47 58 38 103 59 95 76 141 45
"gene_3515" 4036 3997 8006 5026 5768 5844 6027 8305 6579 6802 7306 7439
"gene_3516" 6924 7526 6948 9630 9483 9583 10411 8194 10174 13902 15524 14762
"gene_3517" 1836 2230 1764 2429 2308 2192 2291 2252 2580 2347 2448 2752
"gene_3518" 67 86 82 133 248 180 73 135 115 314 533 161
"gene_3519" 1271 1558 1517 1274 1982 2009 1555 1373 1277 1135 1794 1648
"gene_3520" 2533 2129 2079 2786 2571 3356 2300 2532 1795 2438 2752 2220
"gene_3521" 2923 2924 2727 1967 1630 1436 3079 2380 2574 3302 4158 2821
"gene_3522" 3 5 2 9 6 50 15 0 15 9 3 17
"gene_3523" 61 65 64 9 30 11 148 91 127 48 52 44
"gene_3524" 759 770 714 1062 1550 974 1394 1195 1577 635 489 565
"gene_3525" 11867 11235 15130 12503 10127 10336 14274 13556 13342 14847 11285 12315
"gene_3526" 1847 2556 1435 2391 3064 2577 1882 2208 2633 1955 1656 1942
"gene_3527" 779 820 833 874 852 1100 561 453 815 753 1077 826
"gene_3528" 2265 1820 2083 1938 1935 1709 1592 1979 1297 1697 1871 1720
"gene_3529" 2792 1667 3129 2756 2747 3295 2450 2577 3617 3495 3982 3574
"gene_3530" 4086 4452 3073 6885 5433 6256 2929 2720 3741 6239 3967 5208
"gene_3531" 526 456 452 635 858 750 564 780 588 905 856 762
"gene_3532" 562 486 405 398 209 223 627 380 374 891 808 1130
"gene_3533" 1888 2056 1959 2765 2568 3132 2202 2686 2597 1786 1730 1832
"gene_3534" 2 8 23 6 3 3 0 0 0 0 0 0
"gene_3535" 70 61 44 182 105 161 521 317 323 573 505 386
"gene_3536" 21 15 12 29 12 33 0 0 0 0 0 0
"gene_3537" 74 152 68 123 294 106 64 153 27 164 136 147
"gene_3538" 11 35 27 11 21 6 223 168 111 79 15 67
"gene_3539" 1265 1417 1162 333 618 476 498 738 524 1224 823 1817
"gene_3540" 961 1079 962 1114 1256 1439 1036 1008 1035 889 686 1015
"gene_3541" 6017 6952 5953 7620 3435 4827 3933 4052 3908 3386 3382 3073
"gene_3542" 64 123 91 145 145 108 335 108 177 208 202 232
"gene_3543" 7561 8579 7577 7962 6170 9624 9432 9897 8871 7208 6667 6023
"gene_3544" 1244 1342 1062 1139 964 1165 1127 1277 1138 1555 2182 1695
"gene_3545" 2703 2826 2848 2991 3242 2886 4614 2745 2850 2406 2902 2417
"gene_3546" 423 364 453 671 1336 738 568 542 633 635 565 688
"gene_3547" 5 33 5 18 24 15 0 0 0 5 17 2
"gene_3548" 4979 5273 6426 4383 5065 6500 7230 8955 8265 8217 8677 7770
"gene_3549" 1352 1298 1055 1544 1483 1274 1353 1259 1565 1662 1570 1567
"gene_3550" 448 732 589 1536 1000 939 348 595 458 788 395 435
"gene_3551" 550 418 562 442 545 692 667 488 559 509 724 1008
"gene_3552" 161 233 85 233 300 242 250 94 253 309 177 291
"gene_3553" 3512 2600 3302 3997 6659 5458 2977 3327 3665 3379 3702 3792
"gene_3554" 3505 3188 3495 3030 3555 3033 4006 3467 2844 2768 1892 3377
"gene_3555" 1971 2879 2859 2502 3086 2388 2271 2452 2174 2733 3379 3352
"gene_3556" 1780 1748 1927 1691 1717 1421 2770 2827 2502 1852 2800 1735
"gene_3557" 15 17 36 162 79 139 165 194 344 115 118 162
"gene_3558" 17995 12820 15997 14436 13558 12403 8941 8991 9123 12023 10439 14165
"gene_3559" 5080 4627 5858 3436 5605 4527 3647 4244 4170 6130 5406 7091
"gene_3560" 997 1330 1474 795 1115 697 1580 1282 1586 1411 1632 1241
"gene_3561" 1006 682 1064 589 553 1177 838 920 1164 898 535 1397
"gene_3562" 20 12 27 0 0 0 5 6 3 11 8 0
"gene_3563" 1606 1515 1597 1088 1294 1364 2136 1765 2095 1321 1739 1542
"gene_3564" 2382 2097 2314 3685 3165 4044 4697 4397 2694 2473 1758 2409
"gene_3565" 4044 3647 2871 4161 3817 3583 4130 3780 3441 3745 3691 2858
"gene_3566" 1542 1636 1642 2427 2889 2762 1453 1638 1888 2435 2318 1488
"gene_3567" 2003 2117 2185 1168 1018 1495 2091 1630 1442 2205 1209 1902
"gene_3568" 59 48 38 59 44 158 64 127 152 136 135 74
"gene_3569" 2639 1833 2400 1735 1779 1783 2618 2370 3517 2314 2021 2438
"gene_3570" 512 723 489 179 108 176 338 282 335 112 148 48
"gene_3571" 0 0 0 12 0 35 30 5 3 14 33 17
"gene_3572" 380 326 323 167 133 217 244 659 350 226 176 218
"gene_3573" 1300 1052 1620 1202 1655 1794 2341 2123 2255 867 1200 1279
"gene_3574" 8170 11042 10202 9842 7409 9914 7024 8677 8505 11673 7680 8967
"gene_3575" 476 588 436 455 427 177 321 183 361 568 539 658
"gene_3576" 59 153 64 24 62 12 3 5 3 142 83 62
"gene_3577" 100 76 76 0 21 11 109 23 98 14 56 21
"gene_3578" 141 74 55 29 42 30 26 9 6 18 38 24
"gene_3579" 11 8 9 11 6 21 0 0 0 14 18 26
"gene_3580" 353 311 406 468 471 468 450 274 680 568 345 471
"gene_3581" 1935 1973 1873 2076 2386 2379 1908 2562 2498 2003 2338 1476
"gene_3582" 1141 827 1367 1141 1339 1009 420 289 345 488 227 277
"gene_3583" 9 21 24 0 0 0 15 12 0 6 11 0
"gene_3584" 5302 4508 3929 5041 4109 4500 8255 4356 7256 7135 6589 6783
"gene_3585" 262 267 241 465 692 555 229 298 285 103 197 92
"gene_3586" 6880 8032 7533 8570 7602 7512 7483 9312 7171 9056 6127 8108
"gene_3587" 465 648 480 436 309 394 630 455 655 574 692 444
"gene_3588" 5544 7253 7394 7153 5027 6361 5177 5015 4595 5653 5464 5671
"gene_3589" 138 129 162 353 691 252 308 191 214 408 424 294
"gene_3590" 1864 1682 1752 1156 1305 1306 1185 1382 1752 3620 2438 3312
"gene_3591" 3189 3679 3353 4750 3580 4565 3721 3858 5282 3306 4244 4379
"gene_3592" 94 71 45 127 103 182 147 86 141 65 62 70
"gene_3593" 12708 11467 12421 10426 10645 7500 13126 13495 13112 11694 13380 17418
"gene_3594" 976 650 705 805 802 867 1424 1235 968 2339 1753 2358
"gene_3595" 50 32 52 12 15 8 0 0 0 0 0 0
"gene_3596" 77 82 102 371 227 288 742 685 512 315 341 465
"gene_3597" 742 848 1609 1353 1450 1555 1161 1330 1374 1488 1933 1991
"gene_3598" 4717 5752 5488 3926 4532 3985 5388 4861 5383 4918 5720 4412
"gene_3599" 1442 1108 941 1576 1485 1511 1936 1223 1389 961 758 1021
"gene_3600" 127 111 121 35 98 89 82 42 67 62 38 102
"gene_3601" 1409 1785 1583 1291 1808 1435 1517 1303 1412 1550 1802 2192
"gene_3602" 902 1006 930 629 468 450 923 1232 1106 670 630 968
"gene_3603" 33350 26708 31936 46486 31588 40415 46497 33718 29550 33230 31338 35064
"gene_3604" 50 64 83 9 18 38 105 176 92 2 3 2
"gene_3605" 153 211 197 111 58 152 233 244 276 79 203 114
"gene_3606" 0 0 0 0 0 0 11 11 11 6 8 12
"gene_3607" 8530 7305 7386 7986 7114 7109 8288 7785 7547 7861 9517 6476
