"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_4461" 4121 4500 4373 4025 3538 4128 5192 3056 3072 3325 4334 4624
"gene_4462" 369 289 382 286 495 338 1550 1079 1095 528 547 790
"gene_4463" 25 31 14 32 46 22 62 40 39 172 107 106
"gene_4464" 2771 3016 3100 3645 3355 4338 3065 3296 3443 3718 5025 5556
"gene_4465" 1510 618 1426 783 675 723 487 426 671 588 521 596
"gene_4466" 404 667 655 1085 1037 919 728 977 829 1313 1068 1206
"gene_4467" 11 19 40 7 42 45 14 17 31 38 17 16
"gene_4468" 681 885 1026 707 510 945 536 470 760 405 589 540
"gene_4469" 1044 772 1087 1949 1607 2461 1777 1716 1361 1045 1036 1125
"gene_4470" 1536 1938 2542 2892 3244 2705 2026 2056 1791 1295 1645 1514
"gene_4471" 3498 3410 3422 1537 2247 2005 1394 1786 1715 3032 2629 2579
"gene_4472" 29 31 135 394 387 365 211 211 274 480 415 397
"gene_4473" 1331 955 1233 1282 1902 1595 1879 1435 1154 1464 1330 1059
"gene_4474" 4 0 0 22 13 7 51 19 55 7 16 15
"gene_4475" 7726 7583 8754 4840 5753 6005 4776 3628 5623 5327 6223 6286
"gene_4476" 445 516 624 471 600 724 404 265 313 628 572 807
"gene_4477" 5495 6926 5619 4056 6508 4869 4574 4949 4606 4431 5034 4888
"gene_4478" 830 1395 975 1605 1847 1475 1436 1590 1642 1593 1564 1212
"gene_4479" 391 589 633 373 565 367 402 419 448 415 382 568
"gene_4480" 869 874 740 544 1005 894 590 734 689 893 1145 940
"gene_4481" 490 453 484 884 812 1009 677 1088 1080 768 850 800
"gene_4482" 81 97 81 100 90 101 45 53 37 195 121 145
"gene_4483" 317 492 544 792 600 505 503 675 536 878 575 735
"gene_4484" 72 59 20 75 81 56 83 95 36 98 67 55
"gene_4485" 117 85 165 111 127 111 96 97 95 73 23 123
"gene_4486" 48 64 135 48 50 24 31 6 10 46 225 86
"gene_4487" 476 533 525 365 512 412 591 435 402 402 292 389
"gene_4488" 404 197 183 163 169 170 151 207 197 474 316 393
"gene_4489" 2842 2644 2102 3341 2766 4715 2939 2403 2376 2770 2786 2903
"gene_4490" 255 166 259 143 163 223 75 108 148 153 240 122
"gene_4491" 2 2 5 1 5 9 0 0 0 5 2 7
"gene_4492" 712 583 562 741 905 802 675 283 329 1235 1648 1082
"gene_4493" 60 114 85 36 23 30 77 45 14 27 15 19
"gene_4494" 959 851 832 995 899 1290 583 517 666 439 458 660
"gene_4495" 153 75 68 116 195 182 141 225 229 77 125 87
"gene_4496" 303 305 228 368 454 340 262 344 356 643 484 583
"gene_4497" 10 20 5 6 0 7 3 4 2 2 13 2
"gene_4498" 1689 1320 1873 2346 2506 2691 1457 1598 1338 1785 1586 2096
"gene_4499" 7579 6365 8812 8515 7687 7969 6611 8017 5715 8837 7356 8385
"gene_4500" 1377 1891 1565 1342 960 1640 1186 1502 2225 1240 804 725
"gene_4501" 85 13 19 17 15 24 90 78 103 68 17 39
"gene_4502" 1275 1666 1947 2055 1808 1415 2378 2947 2717 2238 2411 2132
"gene_4503" 5825 5667 6206 5888 6130 4468 4732 5061 5811 5617 4646 7643
"gene_4504" 4500 5443 4033 5327 4142 4356 6138 4066 5467 4112 6415 3551
"gene_4505" 61 62 80 106 149 87 148 170 212 227 235 181
"gene_4506" 202 151 273 308 164 336 389 455 365 155 239 310
"gene_4507" 1098 829 1148 739 806 724 779 521 572 795 590 1015
"gene_4508" 105 55 42 74 110 75 10 17 9 31 61 55
"gene_4509" 422 731 574 636 595 611 240 319 330 637 505 1065
"gene_4510" 688 844 896 279 561 471 818 769 733 911 1058 1046
"gene_4511" 3989 3377 3549 4505 2865 3283 2980 2644 3247 3090 4252 2832
"gene_4512" 604 463 851 362 280 518 519 457 583 527 598 661
"gene_4513" 904 915 897 928 764 850 1052 1037 895 1061 1165 948
"gene_4514" 2876 2721 2384 2403 2865 2209 2245 2501 1810 3391 3128 3207
"gene_4515" 692 655 529 843 462 395 158 305 228 478 428 418
"gene_4516" 3248 2815 3257 2505 3837 3399 2350 2525 2484 5222 3742 5339
"gene_4517" 2129 2775 3635 3097 2089 3526 2895 3056 3171 2378 4238 3469
"gene_4518" 164 109 222 134 128 165 236 412 347 296 238 256
"gene_4519" 1565 1688 1556 1639 1230 1532 1870 1293 1842 1803 1419 1322
"gene_4520" 1014 1175 1172 509 618 721 1149 1374 1331 948 820 1025
"gene_4521" 291 227 287 275 179 200 111 45 148 105 70 95
"gene_4522" 1082 769 915 1243 916 1405 824 680 785 1909 1383 1661
"gene_4523" 2 1 0 15 2 0 0 0 0 25 35 25
"gene_4524" 510 299 530 183 155 140 295 411 374 450 598 445
"gene_4525" 1105 1392 1074 2433 2462 3061 1129 1336 1286 1777 1697 2085
"gene_4526" 7012 8688 5538 3752 5078 6159 4335 4170 3555 2182 3085 3155
"gene_4527" 2 3 3 7 9 16 4 0 13 0 0 0
"gene_4528" 20 32 25 35 14 30 22 33 24 43 25 17
"gene_4529" 124 79 56 23 16 27 80 92 17 78 103 87
"gene_4530" 1811 1735 2036 2288 1846 1535 1599 1913 1540 1204 1534 1524
"gene_4531" 4425 3658 4022 2452 3535 2787 3615 3309 3226 3439 3080 5216
"gene_4532" 192 154 95 58 76 121 115 224 132 85 73 79
"gene_4533" 12074 12903 12552 12160 10723 13930 12712 11015 10830 11337 15072 10952
"gene_4534" 33 36 15 0 0 0 11 1 1 16 35 17
"gene_4535" 31 24 53 84 37 48 103 85 59 46 69 34
"gene_4536" 1844 1354 2000 2253 2525 3328 1750 2247 2654 2496 2766 3155
"gene_4537" 414 620 465 273 485 391 594 672 658 295 217 203
"gene_4538" 1628 1275 1455 973 1349 1405 2031 2116 2247 2358 2375 1981
"gene_4539" 4024 5975 3102 4866 4437 4408 8641 7529 6885 3565 4894 4399
"gene_4540" 5 0 5 5 9 7 23 41 25 0 0 0
"gene_4541" 1665 2042 1735 1579 1500 1642 1562 1619 2216 2074 1649 1659
"gene_4542" 375 301 549 605 642 499 300 348 372 344 494 509
"gene_4543" 134 137 116 45 103 104 22 44 42 117 88 112
"gene_4544" 180 78 194 201 83 85 94 105 135 140 131 122
"gene_4545" 7854 5565 7643 13443 11395 11389 10981 8965 7084 11252 8816 10261
"gene_4546" 128 57 97 394 271 125 41 49 80 228 263 145
"gene_4547" 397 381 470 347 245 225 446 486 395 372 320 226
"gene_4548" 3662 2543 3045 5348 4025 4865 2568 2906 2832 3528 3735 4175
"gene_4549" 275 133 331 57 75 57 100 95 186 435 533 390
"gene_4550" 2778 3171 2259 9793 6046 9559 3667 2792 2917 3543 3801 2535
"gene_4551" 574 801 1171 522 634 807 1178 1106 1069 585 885 775
"gene_4552" 174 179 209 149 109 154 96 100 69 138 169 114
"gene_4553" 62 50 192 258 282 165 158 138 175 119 89 179
"gene_4554" 7755 6155 7411 8023 9693 10034 4895 4318 5651 5440 6818 5412
"gene_4555" 181 197 233 172 209 59 341 262 255 180 233 167
"gene_4556" 2499 2721 2535 4090 3740 4495 2427 2378 3933 3831 2500 2640
"gene_4557" 9715 9477 10021 5250 6907 6602 7482 6030 6753 8025 7146 7545
"gene_4558" 333 199 256 1243 1438 1209 464 528 482 743 815 891
"gene_4559" 880 635 535 990 746 919 932 1004 736 649 566 787
"gene_4560" 3803 4640 4127 3433 2195 2447 3322 2518 2478 4095 2212 2625
"gene_4561" 1669 1688 1690 2278 2501 1928 1789 2355 1865 2025 1684 1923
"gene_4562" 890 848 794 752 796 661 1087 894 840 622 1062 605
"gene_4563" 61 15 38 23 29 34 227 155 150 73 60 77
"gene_4564" 434 305 410 727 546 645 759 652 687 903 586 1274
"gene_4565" 6503 7545 6519 4739 7713 7269 6805 5486 6160 8115 8687 7520
"gene_4566" 1291 1398 1131 1341 1134 1457 2083 2485 1877 1085 894 1041
"gene_4567" 635 564 670 635 975 818 373 308 236 663 901 745
"gene_4568" 15855 11039 10372 13086 9458 10115 7883 8990 8715 7488 6695 8401
"gene_4569" 3822 4279 4462 5120 6809 5760 2870 2092 2339 4130 4477 3927
"gene_4570" 0 0 0 5 4 4 0 0 0 0 0 0
"gene_4571" 2902 2565 3457 3091 3059 2875 3425 3401 3449 3442 2715 3136
"gene_4572" 1960 2004 1536 1910 1748 1800 632 857 726 719 986 949
"gene_4573" 4791 5445 4100 6804 5496 6912 6593 6579 7299 5421 4993 6855
"gene_4574" 3 1 4 0 0 0 44 15 27 1 0 1
"gene_4575" 1676 2086 1428 2274 2963 1992 3558 3922 3818 3325 2686 2875
"gene_4576" 117 55 29 60 62 65 159 184 117 183 212 160
"gene_4577" 11 11 9 52 72 51 60 62 29 45 51 109
"gene_4578" 768 585 340 910 722 914 471 570 621 593 704 672
"gene_4579" 1426 1106 1855 1007 905 2176 2062 1663 1759 2388 1600 1849
"gene_4580" 351 490 562 634 1072 870 785 1023 574 892 638 915
"gene_4581" 3402 2695 3126 3117 3450 2537 2475 3182 2587 3314 3247 3213
"gene_4582" 677 491 935 1128 682 879 487 575 847 613 665 512
"gene_4583" 185 264 248 264 179 253 274 257 349 195 135 68
"gene_4584" 86 115 64 65 36 52 36 15 31 44 82 124
"gene_4585" 2530 1655 2140 3005 2392 4325 1865 1654 1721 2536 2535 3086
"gene_4586" 3596 3371 3020 2861 2776 3214 1419 1245 1563 2680 2768 1688
"gene_4587" 2339 1947 2134 2981 3436 2059 1386 1609 1375 1601 1803 1379
"gene_4588" 571 510 349 440 407 494 537 648 500 829 759 1035
"gene_4589" 115 82 83 75 62 39 101 82 64 8 4 15
"gene_4590" 306 393 346 157 143 173 290 399 389 424 332 394
"gene_4591" 9202 8877 10272 10617 10995 12109 11675 12117 11620 8370 11816 9114
"gene_4592" 2066 1953 2149 2045 2003 2123 2222 1763 1835 3734 4478 3525
"gene_4593" 1863 2318 2029 2570 2757 3256 3583 4184 2942 2677 1649 2554
"gene_4594" 2050 2745 2174 4145 3634 3590 2811 2938 2799 2862 2598 3234
"gene_4595" 4263 5476 7805 6703 7962 9413 5014 4672 4792 6109 7870 8442
"gene_4596" 1630 1766 2003 3402 3835 3623 2729 2818 2539 2383 2894 2320
"gene_4597" 395 420 500 513 538 391 754 637 749 485 369 488
"gene_4598" 1795 1710 2069 1997 2249 1897 2268 2094 2141 2427 2209 2154
"gene_4599" 4365 3420 3758 4661 4254 4983 3545 6405 4537 3709 6389 4650
"gene_4600" 1531 1544 2075 4051 3732 3547 2620 3757 3060 3585 3576 3023
"gene_4601" 1482 1629 1867 1197 1389 1370 2414 1519 2130 1734 1741 1756
"gene_4602" 216 429 161 466 568 709 285 365 515 635 988 828
"gene_4603" 18 15 6 0 8 15 3 2 9 0 0 0
"gene_4604" 700 1143 941 607 976 1121 564 551 580 1026 823 699
"gene_4605" 313 316 201 271 263 294 216 333 374 125 113 232
"gene_4606" 3783 4903 4910 7789 6979 8633 6694 7282 6198 3242 4545 3225
"gene_4607" 715 570 482 510 486 525 761 818 932 470 233 498
"gene_4608" 0 0 0 12 15 18 0 0 0 16 5 11
"gene_4609" 6 4 25 4 11 7 0 0 0 0 0 0
"gene_4610" 83 53 92 120 165 306 119 158 236 93 115 128
"gene_4611" 265 336 245 501 278 346 335 282 325 377 405 261
"gene_4612" 162 169 141 298 216 229 165 189 238 149 98 125
"gene_4613" 591 798 360 384 295 289 461 386 350 627 638 345
"gene_4614" 2057 1715 1477 2307 2151 2023 980 1113 725 1501 1499 1471
"gene_4615" 560 569 373 197 276 247 608 561 591 462 530 712
"gene_4616" 375 348 347 338 295 308 256 205 212 242 318 321
"gene_4617" 496 408 512 660 615 586 647 638 787 95 153 196
"gene_4618" 864 790 726 496 740 350 429 395 833 280 412 255
"gene_4619" 302 372 218 220 283 350 233 359 291 301 507 316
"gene_4620" 698 775 826 1223 1361 1312 1026 860 795 1494 1501 1385
"gene_4621" 660 605 885 706 1068 733 804 559 674 554 540 617
"gene_4622" 3755 2950 4037 2591 2754 2433 3803 3473 3927 2255 2484 2230
"gene_4623" 1243 2062 1586 1068 1486 1527 1562 1373 1358 1476 1294 1802
"gene_4624" 1225 1109 1137 995 1476 1344 735 865 754 480 373 593
"gene_4625" 5020 5393 5473 4283 4343 3852 4071 3692 4306 5545 3207 3804
"gene_4626" 1869 1635 2527 3357 2467 3479 3405 5502 4305 3056 3259 3230
"gene_4627" 1715 2574 2335 2040 1772 1815 1744 1469 1401 1586 1592 1534
"gene_4628" 1200 1361 1013 849 1031 622 558 646 685 1173 971 1082
"gene_4629" 2576 2335 1740 2536 3100 2605 2699 2156 2548 3288 3555 3227
"gene_4630" 2007 3509 2646 2274 2206 2717 2580 2483 2557 2875 2996 2578
"gene_4631" 6575 3555 5660 4022 3328 3664 4202 4207 6833 6737 5286 5834
"gene_4632" 1375 1670 2073 788 659 626 1194 1219 765 858 745 985
"gene_4633" 2318 2490 1560 2597 2754 2833 1792 2010 1744 1447 2020 1735
"gene_4634" 27 29 15 5 10 8 67 69 80 93 15 20
"gene_4635" 1585 2456 1818 3010 2653 2712 2345 2709 2670 1709 1823 2165
"gene_4636" 92 138 115 172 132 178 93 166 126 187 96 107
"gene_4637" 2316 1979 2330 6108 5797 8292 6283 4751 4642 4035 3342 3548
"gene_4638" 1419 1177 1330 1431 1280 1376 1489 1710 2091 1077 858 1118
"gene_4639" 126 208 162 187 203 272 85 110 95 395 353 438
"gene_4640" 607 602 647 909 1017 1109 557 502 561 785 728 484
"gene_4641" 5327 7535 5355 4805 5916 6110 6756 3495 3651 5833 5577 4112
"gene_4642" 18 22 29 85 55 20 95 109 106 60 113 77
"gene_4643" 261 210 178 369 325 352 194 202 229 214 309 321
"gene_4644" 3536 3280 3028 2417 2153 1890 2693 2557 2553 2114 2080 2233
"gene_4645" 4220 3680 4167 4019 3415 4699 4673 4438 4028 4483 3974 4215
"gene_4646" 6407 6745 5557 6815 6270 4765 5734 4676 4523 4302 5429 3840
"gene_4647" 305 556 245 161 201 196 254 481 269 268 182 239
"gene_4648" 2337 2945 2288 2125 1619 2193 2475 3200 2995 1609 1875 3392
"gene_4649" 1 4 0 23 15 25 31 13 25 4 5 5
"gene_4650" 442 376 352 425 363 423 241 316 290 211 143 178
"gene_4651" 746 1027 862 1482 1993 1901 1225 1375 1237 1605 1317 1235
"gene_4652" 73 69 55 143 155 198 68 75 58 84 121 117
"gene_4653" 146 114 120 107 71 66 163 129 65 83 86 147
"gene_4654" 2156 2709 2496 710 786 900 1501 2175 1394 984 1361 1116
"gene_4655" 125 126 150 16 41 34 132 204 363 55 62 69
"gene_4656" 2686 3599 2803 3353 3164 2610 2304 2605 2362 2295 2632 2731
"gene_4657" 13 23 16 44 7 13 65 50 68 95 85 90
"gene_4658" 1759 1915 2444 3384 3442 3431 2751 2663 2435 2508 2905 2608
"gene_4659" 1383 1284 2077 3495 3694 3395 4294 4635 5627 2520 2570 2709
"gene_4660" 735 868 652 396 509 655 450 496 333 299 306 564
"gene_4661" 1131 1311 1084 986 1578 1803 1134 1691 1655 1396 1520 1560
"gene_4662" 0 0 0 6 1 2 1 1 1 0 7 1
"gene_4663" 573 857 660 518 829 609 1346 780 701 1061 1266 1156
"gene_4664" 208 235 189 90 135 118 134 128 131 145 218 152
"gene_4665" 596 531 708 595 1086 492 925 606 735 1417 1432 1488
"gene_4666" 33 24 68 194 275 248 53 45 55 48 95 18
"gene_4667" 3530 3256 2724 5062 4596 4415 4879 4121 3913 3695 4053 4108
"gene_4668" 2002 1554 1585 2530 2068 1782 2542 1682 1861 1861 1219 1894
"gene_4669" 49 50 65 26 28 14 42 49 25 86 55 55
"gene_4670" 460 638 598 495 625 579 397 326 459 369 696 301
"gene_4671" 356 242 307 172 374 105 144 128 140 198 335 138
"gene_4672" 15 22 24 18 14 53 89 55 60 47 5 49
"gene_4673" 166 66 135 103 43 173 175 85 169 96 110 107
"gene_4674" 1631 1632 1528 1694 1501 1542 975 950 1150 1731 1601 1933
"gene_4675" 0 0 0 5 8 13 3 1 1 10 21 35
"gene_4676" 2918 2307 3199 4713 3875 3878 4555 4921 4715 5099 5775 4421
"gene_4677" 7 1 5 2 1 3 13 15 11 7 5 8
"gene_4678" 18 33 19 1 4 2 4 10 15 43 43 78
"gene_4679" 62 35 23 42 33 46 78 68 62 13 24 4
"gene_4680" 7395 6600 5861 4458 4422 4076 5926 6676 7662 6531 5375 7053
"gene_4681" 1185 1400 1395 1013 1417 1071 1387 1424 1416 785 799 697
"gene_4682" 25 3 8 40 108 45 5 2 9 2 5 22
"gene_4683" 674 921 1030 443 955 651 657 454 389 680 452 725
"gene_4684" 554 830 670 1155 864 1214 312 248 277 637 672 670
"gene_4685" 3265 4274 4156 3650 3297 3178 2484 3140 3144 4770 3615 2860
"gene_4686" 97 61 47 98 151 84 175 183 178 48 32 73
"gene_4687" 1958 1987 2198 1772 2276 1837 2119 2554 2056 1646 1672 1881
"gene_4688" 1983 1576 2275 2728 2445 2406 2747 2507 2135 2525 3472 3414
"gene_4689" 28 25 26 117 107 106 15 13 14 93 82 113
"gene_4690" 1786 1845 1799 2106 1640 2363 2037 1548 2064 1595 1635 1762
"gene_4691" 145 159 181 67 37 88 92 115 147 23 14 31
"gene_4692" 18 64 48 125 150 148 25 33 15 15 17 47
"gene_4693" 24 21 8 13 65 27 15 22 15 5 15 13
"gene_4694" 1415 1748 1236 1494 1341 1228 1592 1008 787 1681 1435 1757
"gene_4695" 6 0 5 0 0 0 14 5 17 5 2 4
"gene_4696" 7764 7307 8518 6684 5955 6174 9044 8907 8772 8439 8085 9428
"gene_4697" 494 718 847 575 475 363 645 732 535 565 790 651
"gene_4698" 1898 2005 2390 2716 2795 2221 1932 1653 2456 2249 2626 2515
"gene_4699" 1840 1675 1958 3709 4061 4311 1972 1904 2601 5850 5883 6499
"gene_4700" 831 1242 942 755 955 1114 1248 787 533 1103 885 1448
"gene_4701" 1215 1225 1042 1048 1021 1153 1303 1018 1186 483 501 645
"gene_4702" 5025 4143 4935 6296 6100 5865 5580 6260 4408 4047 4976 5231
"gene_4703" 36 45 44 197 280 227 55 61 127 206 319 232
"gene_4704" 4693 4209 4437 4783 4981 4291 4288 4775 4195 5247 5464 6081
"gene_4705" 12 23 2 55 19 38 40 14 27 7 8 9
"gene_4706" 217 123 232 239 251 242 157 159 255 92 50 97
"gene_4707" 1225 1469 995 1203 1501 1345 983 1205 1413 1372 1593 1782
"gene_4708" 337 364 414 399 328 344 315 245 312 123 172 157
"gene_4709" 0 0 0 0 0 0 0 0 0 1 2 3
"gene_4710" 2247 2685 2583 3442 3333 3764 5921 5087 4418 3125 3778 3446
"gene_4711" 69 126 57 59 81 84 227 99 182 63 32 66
"gene_4712" 3225 2948 3385 2673 2836 3144 2793 1954 2183 2555 4035 2826
"gene_4713" 6275 5142 4787 5008 4847 5556 4578 4765 4661 6316 5929 5234
"gene_4714" 955 1145 878 1130 808 875 1499 955 1435 966 695 1148
"gene_4715" 4899 5205 4056 3782 3383 3717 4983 4389 3917 4549 3896 3719
"gene_4716" 14 4 23 18 26 15 12 5 19 86 131 233
"gene_4717" 1123 1239 1164 2536 2168 2009 1282 985 1185 2100 1842 1905
"gene_4718" 0 0 0 7 51 18 2 1 11 22 20 5
"gene_4719" 1071 1402 1016 718 652 837 473 392 525 1119 715 1075
"gene_4720" 9086 9724 9097 7882 9104 7995 7595 6396 7160 9007 8383 7079
"gene_4721" 1237 1086 1465 420 631 402 1455 1336 1213 863 885 737
"gene_4722" 381 476 614 334 288 296 622 684 720 908 892 1090
"gene_4723" 203 195 200 317 358 398 196 183 209 157 156 92
"gene_4724" 133 204 185 85 114 114 35 53 46 107 114 144
"gene_4725" 1607 1425 1193 1455 1449 1388 1431 1650 1865 2342 1955 2148
"gene_4726" 2014 1960 2047 2776 2527 3654 2308 2131 2438 2375 2584 2504
"gene_4727" 336 293 336 211 247 231 121 216 191 488 475 434
"gene_4728" 135 123 132 162 150 195 105 70 112 69 206 134
"gene_4729" 5166 5935 5206 5247 4262 3122 3745 3690 4937 4396 4982 3377
"gene_4730" 761 914 658 665 639 1023 628 775 590 700 669 635
"gene_4731" 199 148 140 206 185 231 76 74 87 155 95 111
"gene_4732" 1849 1767 2307 2253 2305 2435 2822 2907 2233 2074 2271 2016
"gene_4733" 795 807 745 862 848 1034 970 1072 1291 1943 1608 1766
"gene_4734" 1158 1052 1042 1375 1268 1056 925 1206 738 1040 1180 1092
"gene_4735" 3945 3765 3695 2655 2734 2845 2194 2018 2409 3666 2935 3430
"gene_4736" 691 437 619 648 638 675 993 821 1218 549 558 805
"gene_4737" 3203 2965 3865 2587 3725 3100 3172 3642 2816 3219 2885 3569
"gene_4738" 1691 992 1562 1864 1728 1884 2016 2222 1728 2395 2305 2986
"gene_4739" 305 235 344 244 225 388 190 198 193 435 385 583
"gene_4740" 932 661 1006 999 1150 871 1074 1927 1306 1415 1102 1211
"gene_4741" 154 243 135 104 175 127 195 216 241 155 335 369
"gene_4742" 580 370 444 497 488 505 402 557 593 675 476 472
"gene_4743" 159 136 157 304 262 255 587 501 505 538 466 495
"gene_4744" 4136 4401 4337 5445 5657 6779 4159 5459 4002 3503 3111 3379
"gene_4745" 27 22 23 17 5 0 22 9 20 44 48 84
"gene_4746" 591 292 338 389 687 706 557 1249 1135 495 525 245
"gene_4747" 81 156 76 24 32 15 81 184 75 163 106 155
"gene_4748" 1312 1112 1128 1293 1503 1421 965 1007 870 1167 1432 873
"gene_4749" 15 12 15 95 62 65 38 25 4 165 117 111
"gene_4750" 414 535 605 386 219 533 442 380 323 436 335 365
"gene_4751" 3837 3390 3468 2635 3045 2745 2827 3525 3317 2004 2040 1688
"gene_4752" 1370 1219 997 541 600 719 619 419 506 597 625 860
"gene_4753" 255 257 220 92 90 45 85 65 95 133 174 137
"gene_4754" 5453 8762 10112 5438 8101 7035 4015 6644 5684 5486 5430 4952
"gene_4755" 225 156 115 322 315 191 241 167 335 525 378 420
"gene_4756" 378 306 270 279 238 220 365 454 475 545 540 670
"gene_4757" 568 536 529 270 195 298 334 288 278 172 150 121
"gene_4758" 3944 4483 4841 5662 4330 4995 4236 4045 3664 5214 5867 6494
"gene_4759" 189 155 157 67 46 115 156 163 138 359 316 322
"gene_4760" 558 814 715 991 661 828 935 797 954 845 728 685
"gene_4761" 89 117 58 83 73 45 105 112 49 144 82 71
"gene_4762" 55 75 105 37 21 35 27 18 6 5 10 29
"gene_4763" 10 8 9 38 20 32 5 0 7 30 27 48
"gene_4764" 4063 4635 4950 4255 4412 4757 5411 6569 7110 4925 7085 5490
"gene_4765" 3685 3856 3239 2885 3604 3035 4567 4535 4646 7577 6942 7428
"gene_4766" 187 117 121 165 205 235 136 137 98 283 222 236
"gene_4767" 12 16 14 1 8 3 7 10 20 10 16 14
"gene_4768" 2518 3280 3161 2239 2711 2402 2280 1635 2057 2461 2788 2866
"gene_4769" 3 5 2 0 0 0 19 30 25 5 7 15
"gene_4770" 696 515 618 339 364 325 476 727 539 845 595 772
"gene_4771" 77 85 97 165 438 77 397 363 231 314 324 266
"gene_4772" 137 96 96 28 45 30 40 29 17 45 27 27
"gene_4773" 531 495 662 383 486 588 680 625 658 635 572 593
"gene_4774" 3933 4534 3773 4462 3934 3393 4822 3564 3465 3175 2922 4752
"gene_4775" 325 233 336 343 171 158 144 129 98 85 107 159
"gene_4776" 655 938 967 621 439 436 625 673 595 418 692 1168
"gene_4777" 294 292 273 101 352 147 156 120 176 226 183 364
"gene_4778" 341 259 352 154 235 175 155 120 165 135 255 152
"gene_4779" 3287 4522 3342 6594 4355 5425 4127 5489 4383 4544 4462 4154
"gene_4780" 14 9 51 3 8 4 90 100 33 78 63 105
"gene_4781" 27 22 20 206 171 84 14 22 22 4 2 34
"gene_4782" 8 5 2 5 13 7 11 24 15 2 3 1
"gene_4783" 178 202 405 248 309 442 240 255 325 225 131 221
"gene_4784" 3562 4133 2707 1965 3373 1901 2922 2892 2704 2197 2577 2647
"gene_4785" 2457 2168 2025 2728 3638 2568 3704 3070 3085 4740 4830 3164
"gene_4786" 92 208 95 66 36 74 358 302 320 363 271 329
"gene_4787" 3264 3674 3344 3462 3507 3551 2571 3568 3175 2545 3230 3281
"gene_4788" 0 0 0 0 0 0 44 37 47 7 0 5
"gene_4789" 6102 5168 5605 4929 6318 7135 4398 7084 5445 5579 3554 4240
"gene_4790" 15 6 1 14 8 21 25 18 32 1 7 2
"gene_4791" 1962 1302 2215 1977 1747 1721 1789 1428 1037 2125 2057 1905
"gene_4792" 2581 2839 2845 1191 974 1135 2029 2738 2688 1968 1744 1765
"gene_4793" 1721 1633 2033 1667 2689 2588 1611 2185 2329 1974 2148 2378
"gene_4794" 18 2 6 13 42 40 0 0 0 5 1 1
"gene_4795" 0 0 0 1 2 5 0 0 0 0 0 0
"gene_4796" 85 108 113 116 131 71 145 80 53 116 140 185
"gene_4797" 218 310 194 399 313 355 147 186 195 219 373 142
"gene_4798" 1245 1286 1132 1494 1365 1599 2814 2237 2758 1635 1875 1824
"gene_4799" 513 445 403 442 331 351 551 639 338 447 764 1159
"gene_4800" 747 805 534 825 847 774 1320 639 894 813 628 703
"gene_4801" 47 26 36 0 0 0 17 35 21 8 15 6
"gene_4802" 15 8 7 4 1 10 0 0 0 5 29 4
"gene_4803" 60 66 50 101 77 115 96 65 112 78 125 102
"gene_4804" 2737 2919 3059 1911 1889 1760 2404 2670 2376 1778 1988 1902
"gene_4805" 575 408 544 311 185 352 643 563 928 789 744 618
"gene_4806" 273 357 405 473 457 355 721 399 621 831 778 555
"gene_4807" 385 368 402 448 351 428 1018 885 1093 461 326 473
"gene_4808" 333 581 329 389 383 295 373 270 339 274 192 351
"gene_4809" 785 1015 502 711 763 708 590 505 463 659 604 737
"gene_4810" 1670 1310 1612 1387 1404 1635 1572 1864 1419 1064 1541 1314
"gene_4811" 6199 5145 3979 2969 4251 4219 4066 4245 4386 2881 4032 4242
"gene_4812" 9711 8219 7941 9125 8475 7565 7753 8817 6877 6321 6882 6811
"gene_4813" 75 78 59 13 6 13 28 35 7 58 13 22
